layer,kind,depth_index,C,groups,is_depthwise,r_max,call_index,H,W,n_samples,total_variance,participation_ratio,participation_ratio_norm,effective_rank,effective_rank_norm,stable_rank,stable_rank_norm,powerlaw_alpha,powerlaw_fit_lo,powerlaw_fit_hi,powerlaw_r2,nonzero_eigs,k_star_0.9,k_star_0.95,k_star_0.99,k_star_0.999,k_star_ratio_0.9,k_star_ratio_0.95,k_star_ratio_0.99,k_star_ratio_0.999,n_over_C,model
conv1,conv,0,64,1,False,64.0,0,112.0,112.0,512,2887.6016134244837,1.4589169179256187,0.022795576842587793,2.214069036083376,0.03459482868880275,1.214906879892259,0.01898291999831655,7.05229546129146,10,64,0.6122697939088863,63,2,4,10,21,0.03125,0.0625,0.15625,0.328125,1,timm:resnet50.a3_in1k
conv1,conv,0,64,1,False,64.0,0,112.0,112.0,512,2887.6016134244837,1.4589169179256187,0.022795576842587793,2.214069036083376,0.03459482868880275,1.214906879892259,0.01898291999831655,7.05229546129146,10,64,0.6122697939088863,63,2,4,10,21,0.03125,0.0625,0.15625,0.328125,2,timm:resnet50.a3_in1k
conv1,conv,0,64,1,False,64.0,0,112.0,112.0,512,2887.6016134244837,1.4589169179256187,0.022795576842587793,2.214069036083376,0.03459482868880275,1.214906879892259,0.01898291999831655,7.05229546129146,10,64,0.6122697939088863,63,2,4,10,21,0.03125,0.0625,0.15625,0.328125,5,timm:resnet50.a3_in1k
conv1,conv,0,64,1,False,64.0,0,112.0,112.0,1024,3076.090470890556,1.4552121869042496,0.0227376904203789,2.2671196914883116,0.03542374517950487,1.2118246552702219,0.018934760238597217,6.88574329858601,10,64,0.5952652568464831,63,3,5,11,23,0.046875,0.078125,0.171875,0.359375,10,timm:resnet50.a3_in1k
conv1,conv,0,64,1,False,64.0,0,112.0,112.0,2048,3098.8758895175206,1.4200471225571016,0.022188236289954713,2.18073345114929,0.034073960174207656,1.196270362714787,0.018691724417418547,6.797538159695027,10,64,0.5925531685592378,63,3,5,11,23,0.046875,0.078125,0.171875,0.359375,25,timm:resnet50.a3_in1k
conv1,conv,0,64,1,False,64.0,0,112.0,112.0,3584,2983.7508188239913,1.4065346357346271,0.02197710368335355,2.162354909593865,0.03378679546240414,1.1899500630118178,0.018592969734559654,6.749571898001307,10,64,0.5899194418002478,63,3,5,11,23,0.046875,0.078125,0.171875,0.359375,50,timm:resnet50.a3_in1k
conv1,conv,0,64,1,False,64.0,0,112.0,112.0,6656,2960.320146279975,1.3891905218820548,0.021706101904407107,2.1174664226727025,0.033085412854260976,1.1823450243399372,0.018474141005311518,6.719895785968475,10,64,0.5876059192042142,63,3,5,11,23,0.046875,0.078125,0.171875,0.359375,100,timm:resnet50.a3_in1k
conv1,conv,0,64,1,False,64.0,0,112.0,112.0,16384,2962.8653867107982,1.3830004862270489,0.02160938259729764,2.093978708105551,0.032718417314149234,1.1797140501986714,0.01843303203435424,6.699385285576282,10,64,0.5851946518574933,63,2,4,11,23,0.03125,0.0625,0.171875,0.359375,250,timm:resnet50.a3_in1k
act1,act,1,64,1,False,,0,112.0,112.0,512,78.58556979509717,1.4839989730668315,0.023187483954169242,2.6802005639773614,0.04187813381214627,1.2210514156502685,0.019078928369535446,6.44017892649887,10,64,0.21215520635786167,62,4,9,25,46,0.0625,0.140625,0.390625,0.71875,1,timm:resnet50.a3_in1k
act1,act,1,64,1,False,,0,112.0,112.0,512,78.58556979509717,1.4839989730668315,0.023187483954169242,2.6802005639773614,0.04187813381214627,1.2210514156502685,0.019078928369535446,6.44017892649887,10,64,0.21215520635786167,62,4,9,25,46,0.0625,0.140625,0.390625,0.71875,2,timm:resnet50.a3_in1k
