model,layer,depth_index,C_in,C_out,k,d,r_max,n_samples,n_over_d,kernel_erank_over_rmax,kernel_cond_top_rmax,data_erank_over_rmax,out_0.9,kernel_0.9,data_0.9,ortho_0.9,out_0.95,kernel_0.95,data_0.95,ortho_0.95,out_0.99,kernel_0.99,data_0.99,ortho_0.99,out_0.999,kernel_0.999,data_0.999,ortho_0.999
timm:efficientnet_b0.ra_in1k,blocks.4.0.conv_pw,32,80,480,1,80,80,307200,3840.0,0.8202780826850606,4.044975224919521,0.7720616894948678,0.5125,0.7625,0.7,0.7,0.65,0.8625,0.8125,0.8125,0.875,0.975,0.95,0.95,0.9875,1.0,1.0,1.0
timm:efficientnet_b0.ra_in1k,blocks.4.0.conv_pwl,35,480,112,1,480,112,307200,640.0,0.875038483832339,3.136444444949426,1.0,0.5089285714285714,0.7767857142857143,1.0,0.6071428571428571,0.6607142857142857,0.875,1.0,0.75,0.8928571428571429,0.9732142857142857,1.0,0.9285714285714286,0.9910714285714286,1.0,1.0,0.9910714285714286
timm:efficientnet_b0.ra_in1k,blocks.4.1.conv_pw,36,112,672,1,112,112,307200,2742.8571428571427,0.8040901083802235,4.058571117276297,0.6263282073330088,0.38392857142857145,0.7410714285714286,0.5892857142857143,0.5892857142857143,0.5357142857142857,0.8482142857142857,0.7232142857142857,0.7232142857142857,0.8035714285714286,0.9642857142857143,0.9196428571428571,0.9196428571428571,0.9642857142857143,1.0,0.9910714285714286,0.9910714285714286
timm:efficientnet_b0.ra_in1k,blocks.4.1.conv_pwl,39,672,112,1,672,112,307200,457.14285714285717,0.7980346099826175,4.819081066079249,1.0,0.6785714285714286,0.7410714285714286,1.0,0.8125,0.8035714285714286,0.8482142857142857,1.0,0.9017857142857143,0.9464285714285714,0.9642857142857143,1.0,0.9821428571428571,1.0,1.0,1.0,1.0
timm:efficientnet_b0.ra_in1k,blocks.4.2.conv_pw,40,112,672,1,112,112,307200,2742.8571428571427,0.750788337924506,6.597338910901128,0.7111577567155024,0.41964285714285715,0.7053571428571429,0.6785714285714286,0.6785714285714286,0.5803571428571429,0.8125,0.8035714285714286,0.8035714285714286,0.8482142857142857,0.9464285714285714,0.9464285714285714,0.9464285714285714,0.9732142857142857,1.0,0.9910714285714286,0.9910714285714286
timm:efficientnet_b0.ra_in1k,blocks.4.2.conv_pwl,43,672,112,1,672,112,307200,457.14285714285717,0.8024399635281395,5.284669413803786,1.0,0.6964285714285714,0.7232142857142857,1.0,0.8214285714285714,0.8125,0.8392857142857143,1.0,0.9017857142857143,0.9464285714285714,0.9553571428571429,1.0,0.9821428571428571,1.0,1.0,1.0,1.0
timm:efficientnet_b0.ra_in1k,blocks.5.0.conv_pw,44,112,672,1,112,112,307200,2742.8571428571427,0.7745450176569065,4.403173310324215,0.753909064857111,0.44642857142857145,0.7410714285714286,0.7142857142857143,0.7142857142857143,0.6160714285714286,0.8571428571428571,0.8303571428571429,0.8303571428571429,0.875,0.9732142857142857,0.9553571428571429,0.9553571428571429,0.9821428571428571,1.0,1.0,1.0
timm:efficientnet_b0.ra_in1k,blocks.5.0.conv_pwl,47,672,192,1,672,192,307200,457.14285714285717,0.9239153708264406,2.836224327429126,1.0,0.640625,0.8072916666666666,1.0,0.6614583333333334,0.78125,0.890625,1.0,0.8020833333333334,0.9375,0.9739583333333334,1.0,0.953125,0.9947916666666666,1.0,1.0,0.9947916666666666
timm:efficientnet_b0.ra_in1k,blocks.5.1.conv_pw,48,192,1152,1,192,192,307200,1600.0,0.8443479634899438,4.375674262639527,0.714671530051132,0.5,0.7708333333333334,0.6927083333333334,0.6927083333333334,0.6614583333333334,0.8697916666666666,0.8125,0.8125,0.890625,0.96875,0.9479166666666666,0.9479166666666666,0.984375,1.0,0.9947916666666666,0.9947916666666666
timm:efficientnet_b0.ra_in1k,blocks.5.1.conv_pwl,51,1152,192,1,1152,192,307200,266.6666666666667,0.8636039753809269,3.9279274975128113,1.0,0.7291666666666666,0.7760416666666666,1.0,0.8177083333333334,0.84375,0.875,1.0,0.90625,0.9635416666666666,0.9739583333333334,1.0,0.9791666666666666,1.0,1.0,1.0,1.0
timm:efficientnet_b0.ra_in1k,blocks.5.2.conv_pw,52,192,1152,1,192,192,307200,1600.0,0.8278532616934583,4.7454518879116385,0.7822273980562929,0.5416666666666666,0.7604166666666666,0.75,0.75,0.703125,0.8645833333333334,0.859375,0.859375,0.9166666666666666,0.96875,0.9635416666666666,0.9635416666666666,0.9895833333333334,1.0,0.9947916666666666,0.9947916666666666
timm:efficientnet_b0.ra_in1k,blocks.5.2.conv_pwl,55,1152,192,1,1152,192,307200,266.6666666666667,0.8681142457657991,4.235565127403719,1.0,0.7447916666666666,0.7760416666666666,1.0,0.828125,0.8541666666666666,0.875,1.0,0.9114583333333334,0.9635416666666666,0.9739583333333334,1.0,0.984375,1.0,1.0,1.0,1.0
timm:efficientnet_b0.ra_in1k,blocks.5.3.conv_pw,56,192,1152,1,192,192,307200,1600.0,0.827918451248538,4.602064501429515,0.8161466195363177,0.5729166666666666,0.765625,0.7760416666666666,0.7760416666666666,0.734375,0.8697916666666666,0.875,0.875,0.9270833333333334,0.96875,0.96875,0.96875,0.9895833333333334,1.0,0.9947916666666666,0.9947916666666666
timm:efficientnet_b0.ra_in1k,blocks.5.3.conv_pwl,59,1152,192,1,1152,192,307200,266.6666666666667,0.8822668014672311,3.973217020898912,1.0,0.7552083333333334,0.78125,1.0,0.8333333333333334,0.859375,0.875,1.0,0.9114583333333334,0.96875,0.9739583333333334,1.0,0.984375,1.0,1.0,1.0,1.0
timm:efficientnet_b0.ra_in1k,blocks.6.0.conv_pw,60,192,1152,1,192,192,307200,1600.0,0.8333316766376435,4.256299672797367,0.8399314297914889,0.625,0.7916666666666666,0.7916666666666666,0.7916666666666666,0.7760416666666666,0.8854166666666666,0.8854166666666666,0.8854166666666666,0.9427083333333334,0.9739583333333334,0.96875,0.96875,0.9947916666666666,1.0,1.0,1.0
timm:efficientnet_b0.ra_in1k,blocks.6.0.conv_pwl,63,1152,320,1,1152,320,307200,266.6666666666667,0.9320648393825859,4.26635402423117,1.0,0.753125,0.821875,1.0,0.753125,0.859375,0.9,1.0,0.8625,0.965625,0.978125,1.0,0.96875,0.996875,1.0,1.0,0.996875
timm:efficientnet_b0.ra_in1k,conv_head,64,320,1280,1,320,320,307200,960.0,0.9338942004121756,3.2073171610276194,0.8302320388225303,0.65,0.83125,0.746875,0.746875,0.775,0.909375,0.85,0.85,0.925,0.978125,0.959375,0.959375,0.9875,1.0,0.996875,0.996875
