layer,kind,depth_index,C,groups,is_depthwise,r_max,call_index,H,W,n_samples,total_variance,participation_ratio,participation_ratio_norm,effective_rank,effective_rank_norm,stable_rank,stable_rank_norm,powerlaw_alpha,powerlaw_fit_lo,powerlaw_fit_hi,powerlaw_r2,nonzero_eigs,k_star_0.9,k_star_0.95,k_star_0.99,k_star_0.999,k_star_ratio_0.9,k_star_ratio_0.95,k_star_ratio_0.99,k_star_ratio_0.999,n_over_C,pooled_C,pooled_n_samples,pooled_total_variance,pooled_participation_ratio,pooled_participation_ratio_norm,pooled_effective_rank,pooled_effective_rank_norm,pooled_stable_rank,pooled_stable_rank_norm,pooled_powerlaw_alpha,pooled_powerlaw_fit_lo,pooled_powerlaw_fit_hi,pooled_powerlaw_r2,pooled_nonzero_eigs,pooled_k_star_0.9,pooled_k_star_0.95,pooled_k_star_0.99,pooled_k_star_0.999,pooled_k_star_ratio_0.9,pooled_k_star_ratio_0.95,pooled_k_star_ratio_0.99,pooled_k_star_ratio_0.999,pooled_n_over_C,epoch,test_acc
conv1,conv,0,16,1,False,16,0,32.0,32.0,160000,9.171748127066977,4.556421004115731,0.2847763127572332,5.6640519563009075,0.3540032472688067,2.8641474203569266,0.1790092137723079,,10,16,,16,5,6,9,11,0.3125,0.375,0.5625,0.6875,10000.0,16.0,10000.0,2.077246476821411,2.5413699210694425,0.15883562006684016,2.7805139447469873,0.1737821215466867,1.9776910985979792,0.1236056936623737,,10.0,16.0,,16.0,3.0,3.0,3.0,5.0,0.1875,0.1875,0.1875,0.3125,625.0,100,92.38
layers.0.conv1,conv,1,16,1,False,16,0,32.0,32.0,160000,1.0309740053296517,7.058343252194616,0.4411464532621635,9.169716606228187,0.5731072878892617,4.210050017396745,0.2631281260872966,,10,16,,16,9,11,14,16,0.5625,0.6875,0.875,1.0,10000.0,16.0,10000.0,0.13258698954737277,2.9098340586182205,0.18186462866363878,3.7153122828680267,0.23220701767925167,2.19403907098108,0.1371274419363175,,10.0,16.0,,16.0,3.0,4.0,7.0,12.0,0.1875,0.25,0.4375,0.75,625.0,100,92.38
layers.0.conv2,conv,2,16,1,False,16,0,32.0,32.0,160000,1.4693360311379733,8.309460384973818,0.5193412740608636,10.295638310906941,0.6434773944316838,5.04072153672783,0.31504509604548936,,10,16,,16,9,11,14,16,0.5625,0.6875,0.875,1.0,10000.0,16.0,10000.0,0.13307540244118865,2.759250623643756,0.17245316397773475,3.5534674065553387,0.22209171290970867,2.0340433338583055,0.1271277083661441,,10.0,16.0,,16.0,3.0,4.0,8.0,12.0,0.1875,0.25,0.5,0.75,625.0,100,92.38
layers.1.conv1,conv,3,16,1,False,16,0,32.0,32.0,160000,2.0746396287094235,6.649268004694682,0.41557925029341763,9.251844501785863,0.5782402813616164,3.6671549778555153,0.2291971861159697,,10,16,,16,9,12,15,16,0.5625,0.75,0.9375,1.0,10000.0,16.0,10000.0,0.04663096100014952,4.609536300089823,0.2880960187556139,6.392221805748586,0.39951386285928664,2.744907954446324,0.17155674715289526,,10.0,16.0,,16.0,6.0,8.0,11.0,14.0,0.375,0.5,0.6875,0.875,625.0,100,92.38
layers.1.conv2,conv,4,16,1,False,16,0,32.0,32.0,160000,0.7647431684176654,5.9921852936524465,0.3745115808532779,8.60709061430377,0.5379431633939856,3.0731115269780505,0.19206947043612815,,10,16,,16,8,11,15,16,0.5,0.6875,0.9375,1.0,10000.0,16.0,10000.0,0.01588270035750799,3.982944785618909,0.2489340491011818,5.422345292651768,0.3388965807907355,2.4845220735676663,0.15528262959797914,,10.0,16.0,,16.0,5.0,7.0,10.0,15.0,0.3125,0.4375,0.625,0.9375,625.0,100,92.38
layers.2.conv1,conv,5,16,1,False,16,0,32.0,32.0,160000,7.135296520896151,5.470325055244919,0.3418953159528074,7.7730586222829805,0.4858161638926863,3.0275853217106485,0.18922408260691553,,10,16,,16,8,10,14,16,0.5,0.625,0.875,1.0,10000.0,16.0,10000.0,0.08444160452701459,3.2716822365861953,0.2044801397866372,4.66182869786449,0.2913642936165306,2.03410554085503,0.12713159630343937,,10.0,16.0,,16.0,4.0,6.0,10.0,14.0,0.25,0.375,0.625,0.875,625.0,100,92.38
layers.2.conv2,conv,6,16,1,False,16,0,32.0,32.0,160000,1.347822432073319,6.660685811150437,0.4162928631969023,8.744899009486284,0.5465561880928927,4.112652064431418,0.25704075402696364,,10,16,,16,8,10,14,16,0.5,0.625,0.875,1.0,10000.0,16.0,10000.0,0.08370349406354956,2.218638083026403,0.13866488018915019,3.3317159833278907,0.20823224895799317,1.5508280892802953,0.09692675558001845,,10.0,16.0,,16.0,4.0,5.0,8.0,10.0,0.25,0.3125,0.5,0.625,625.0,100,92.38
layers.3.conv1,conv,7,32,1,False,32,0,16.0,16.0,160000,6.56827218814398,10.08415126914152,0.3151297271606725,14.935078828450715,0.46672121338908484,4.3875946264188315,0.13711233207558848,3.477256832450429,10,32,0.9368417766137477,32,14,18,25,31,0.4375,0.5625,0.78125,0.96875,5000.0,32.0,10000.0,0.6640251558667856,4.202685111870421,0.13133390974595066,6.422054707461715,0.2006892096081786,2.3183630624848925,0.07244884570265289,6.594613945312704,10.0,32.0,0.9895795192067789,32.0,7.0,8.0,12.0,17.0,0.21875,0.25,0.375,0.53125,312.5,100,92.38
layers.3.conv2,conv,8,32,1,False,32,0,16.0,16.0,160000,2.1784560416504988,13.892490882813387,0.43414034008791835,18.962868463750368,0.592589639492199,6.96086446402725,0.21752701450085157,2.1407963121194635,10,32,0.9691440771958236,32,18,22,29,32,0.5625,0.6875,0.90625,1.0,5000.0,32.0,10000.0,0.1622291800746157,5.327518709236179,0.16648495966363058,7.856185526693018,0.24550579770915681,2.880704305980084,0.09002200956187763,4.338082191779753,10.0,32.0,0.9742495693382174,32.0,7.0,10.0,17.0,26.0,0.21875,0.3125,0.53125,0.8125,312.5,100,92.38
layers.4.conv1,conv,9,32,1,False,32,0,16.0,16.0,160000,8.23071020516221,15.053418196482212,0.47041931864006914,19.635905132630523,0.6136220353947038,8.097420562020668,0.25304439256314587,2.347416070372296,10,32,0.9681523685731849,32,18,22,29,32,0.5625,0.6875,0.90625,1.0,5000.0,32.0,10000.0,0.5265395198660086,4.326313029592084,0.13519728217475263,6.513370075211669,0.20354281485036466,2.4509563141817043,0.07659238481817826,3.901457106754222,10.0,32.0,0.9713782407166659,32.0,6.0,8.0,15.0,25.0,0.1875,0.25,0.46875,0.78125,312.5,100,92.38
