layer,kind,depth_index,C,groups,is_depthwise,r_max,call_index,H,W,n_samples,total_variance,participation_ratio,participation_ratio_norm,effective_rank,effective_rank_norm,stable_rank,stable_rank_norm,powerlaw_alpha,powerlaw_fit_lo,powerlaw_fit_hi,powerlaw_r2,nonzero_eigs,k_star_0.9,k_star_0.95,k_star_0.99,k_star_0.999,k_star_ratio_0.9,k_star_ratio_0.95,k_star_ratio_0.99,k_star_ratio_0.999,n_over_C,model
conv1,conv,0,64,1,False,64.0,0,112.0,112.0,512,7.794692540588677,1.7334813659320365,0.02708564634268807,2.9157418537243416,0.04555846646444284,1.3353538537388632,0.020864903964669737,3.648648287862953,10,64,0.9344341179782554,64,3,6,17,38,0.046875,0.09375,0.265625,0.59375,1,resnet50_random
conv1,conv,0,64,1,False,64.0,0,112.0,112.0,512,7.794692540588677,1.7334813659320365,0.02708564634268807,2.9157418537243416,0.04555846646444284,1.3353538537388632,0.020864903964669737,3.648648287862953,10,64,0.9344341179782554,64,3,6,17,38,0.046875,0.09375,0.265625,0.59375,2,resnet50_random
conv1,conv,0,64,1,False,64.0,0,112.0,112.0,512,7.794692540588677,1.7334813659320365,0.02708564634268807,2.9157418537243416,0.04555846646444284,1.3353538537388632,0.020864903964669737,3.648648287862953,10,64,0.9344341179782554,64,3,6,17,38,0.046875,0.09375,0.265625,0.59375,5,resnet50_random
conv1,conv,0,64,1,False,64.0,0,112.0,112.0,1024,7.921744123479912,1.733852379061032,0.027091443422828626,3.062769776255736,0.047855777753995875,1.3304635614673428,0.02078849314792723,3.435532570876388,10,64,0.9278663024368288,64,4,7,20,41,0.0625,0.109375,0.3125,0.640625,10,resnet50_random
conv1,conv,0,64,1,False,64.0,0,112.0,112.0,2048,8.012988978822243,1.6790280608982862,0.02623481345153572,2.935960787693678,0.04587438730771372,1.3072356741194093,0.02042555740811577,3.389394955038436,10,64,0.9282270641831524,64,4,7,20,41,0.0625,0.109375,0.3125,0.640625,25,resnet50_random
conv1,conv,0,64,1,False,64.0,0,112.0,112.0,3584,7.545835346926742,1.6909462761640157,0.026421035565062746,2.997087219039403,0.046829487797490674,1.311295861175676,0.020488997830869937,3.3600393375419504,10,64,0.9271339691846863,64,4,7,21,42,0.0625,0.109375,0.328125,0.65625,50,resnet50_random
conv1,conv,0,64,1,False,64.0,0,112.0,112.0,6656,7.537515271161498,1.6750157474646044,0.026172121054134443,2.9572948227986964,0.04620773160622963,1.3048178924771698,0.02038777956995578,3.313828667644339,10,64,0.9258622493680091,64,4,7,21,42,0.0625,0.109375,0.328125,0.65625,100,resnet50_random
conv1,conv,0,64,1,False,64.0,0,112.0,112.0,16384,7.472112164512025,1.6748556638975305,0.026169619748398914,2.946112599355303,0.04603300936492661,1.3047444258946062,0.02038663165460322,3.306077696048571,10,64,0.9261980725995247,64,4,7,20,42,0.0625,0.109375,0.3125,0.65625,250,resnet50_random
relu,act,1,64,1,False,,0,112.0,112.0,512,2.45480467521981,2.8473612207586685,0.044490019074354195,6.0468755117530595,0.09448242987114155,1.7579669434877534,0.027468233491996147,2.0864610429621173,10,64,0.978421823528916,64,8,16,39,59,0.125,0.25,0.609375,0.921875,1,resnet50_random
relu,act,1,64,1,False,,0,112.0,112.0,512,2.45480467521981,2.8473612207586685,0.044490019074354195,6.0468755117530595,0.09448242987114155,1.7579669434877534,0.027468233491996147,2.0864610429621173,10,64,0.978421823528916,64,8,16,39,59,0.125,0.25,0.609375,0.921875,2,resnet50_random
relu,act,1,64,1,False,,0,112.0,112.0,512,2.45480467521981,2.8473612207586685,0.044490019074354195,6.0468755117530595,0.09448242987114155,1.7579669434877534,0.027468233491996147,2.0864610429621173,10,64,0.978421823528916,64,8,16,39,59,0.125,0.25,0.609375,0.921875,5,resnet50_random
relu,act,1,64,1,False,,0,112.0,112.0,1024,2.596370692985775,2.875317575346296,0.04492683711478587,6.370738757121867,0.09954279308002917,1.7609778582482987,0.027515279035129667,1.9358413727866601,10,64,0.9868015470417272,64,10,18,42,61,0.15625,0.28125,0.65625,0.953125,10,resnet50_random
