layer,kind,depth_index,C,groups,is_depthwise,r_max,call_index,H,W,n_samples,total_variance,participation_ratio,participation_ratio_norm,effective_rank,effective_rank_norm,stable_rank,stable_rank_norm,powerlaw_alpha,powerlaw_fit_lo,powerlaw_fit_hi,powerlaw_r2,nonzero_eigs,k_star_0.9,k_star_0.95,k_star_0.99,k_star_0.999,k_star_ratio_0.9,k_star_ratio_0.95,k_star_ratio_0.99,k_star_ratio_0.999,n_over_C,pooled_C,pooled_n_samples,pooled_total_variance,pooled_participation_ratio,pooled_participation_ratio_norm,pooled_effective_rank,pooled_effective_rank_norm,pooled_stable_rank,pooled_stable_rank_norm,pooled_powerlaw_alpha,pooled_powerlaw_fit_lo,pooled_powerlaw_fit_hi,pooled_powerlaw_r2,pooled_nonzero_eigs,pooled_k_star_0.9,pooled_k_star_0.95,pooled_k_star_0.99,pooled_k_star_0.999,pooled_k_star_ratio_0.9,pooled_k_star_ratio_0.95,pooled_k_star_ratio_0.99,pooled_k_star_ratio_0.999,pooled_n_over_C,epoch,test_acc
features.0,conv,0,64,1,False,27,0,32.0,32.0,160000,22.894818274527104,4.840494850782599,0.0756327320434781,6.3744706368144906,0.09960110370022641,2.8245070808404598,0.044132923138132184,12.389752465277535,10,64,0.9793606145730307,42,6,7,10,12,0.09375,0.109375,0.15625,0.1875,2500.0,64.0,10000.0,4.312678929365706,2.292009008102529,0.035812640751602016,2.6267644978894125,0.04104319527952207,1.7381225375651277,0.02715816464945512,7.732565357453109,10.0,64.0,0.9762768451475652,41.0,3.0,3.0,3.0,6.0,0.046875,0.046875,0.046875,0.09375,156.25,100,81.91
features.3,conv,1,64,1,False,64,0,32.0,32.0,160000,30.35448739002568,9.612531019454025,0.15019579717896914,13.465252939535512,0.21039457718024238,5.11963555299823,0.07999430551559734,4.268930365446158,10,64,0.9907449640883667,64,12,16,25,44,0.1875,0.25,0.390625,0.6875,2500.0,64.0,10000.0,2.2050464068908155,3.793534880677025,0.05927398251057851,4.603583079691839,0.07193098562018499,2.7252764755069445,0.04258244492979601,4.992666151665397,10.0,64.0,0.9936617399091145,64.0,4.0,4.0,9.0,16.0,0.0625,0.0625,0.140625,0.25,156.25,100,81.91
features.7,conv,2,128,1,False,128,0,16.0,16.0,160000,37.16748256954973,14.363197617747643,0.11221248138865346,23.223218191219377,0.18143139211890139,5.699828140349716,0.044529907346482156,3.228163247026404,10,128,0.9838552794929445,128,21,30,54,99,0.1640625,0.234375,0.421875,0.7734375,1250.0,128.0,10000.0,4.727063180515583,5.191110085303355,0.04055554754143246,7.205519856348015,0.05629312387771887,3.1254927697584707,0.024417912263738052,4.456872799221878,10.0,128.0,0.9742760374169462,128.0,7.0,8.0,13.0,31.0,0.0546875,0.0625,0.1015625,0.2421875,78.125,100,81.91
features.10,conv,3,128,1,False,128,0,16.0,16.0,160000,26.474053453157765,20.594024541338246,0.16089081672920505,31.32563097897674,0.24473149202325578,8.911273583456643,0.06961932487075502,2.6318413407867003,10,128,0.9887092533356368,128,28,40,76,117,0.21875,0.3125,0.59375,0.9140625,1250.0,128.0,10000.0,2.5879834928605323,6.749866975573115,0.05273333574666496,9.772336193474553,0.07634637651151994,3.59340707554388,0.028073492777686563,3.6964776786448112,10.0,128.0,0.9842856858454209,128.0,8.0,11.0,23.0,55.0,0.0625,0.0859375,0.1796875,0.4296875,78.125,100,81.91
features.14,conv,4,256,1,False,256,0,8.0,8.0,160000,44.84683619670471,29.570573432121403,0.11551005246922423,48.5465981240182,0.1896351489219461,10.242124704832461,0.0400082996282518,2.510162302179856,10,256,0.9812826107081649,256,45,65,134,225,0.17578125,0.25390625,0.5234375,0.87890625,625.0,256.0,10000.0,5.5004797046437455,10.146719719204624,0.03963562390314306,14.911631022580991,0.058248558681957,5.488670635310758,0.021440119669182647,3.376658716963118,10.0,256.0,0.9674662653101568,256.0,12.0,18.0,45.0,115.0,0.046875,0.0703125,0.17578125,0.44921875,39.0625,100,81.91
features.17,conv,5,256,1,False,256,0,8.0,8.0,160000,30.318826837101337,35.24007360082018,0.13765653750320384,58.53518607873447,0.22865307062005652,13.054073777581397,0.05099247569367733,2.159954931197908,10,256,0.986172240563295,256,55,83,170,242,0.21484375,0.32421875,0.6640625,0.9453125,625.0,256.0,10000.0,3.54456974021388,11.275646734648982,0.044045495057222585,18.545259030147346,0.07244241808651307,5.290987570634062,0.020667920197789305,2.8697466581441717,10.0,256.0,0.9815725330479368,256.0,16.0,26.0,68.0,160.0,0.0625,0.1015625,0.265625,0.625,39.0625,100,81.91
features.20,conv,6,256,1,False,256,0,8.0,8.0,160000,23.680868915908913,38.06572555514678,0.1486942404497921,62.88522173598645,0.24564539740619706,14.226221783685602,0.055571178842521884,2.0424074946577826,10,256,0.9878331456005249,256,60,92,183,245,0.234375,0.359375,0.71484375,0.95703125,625.0,256.0,10000.0,2.521934779214792,11.887016757285986,0.04643365920814838,20.605778002109158,0.0804913203207389,5.435692801457899,0.021233175005694917,2.7687107884747437,10.0,256.0,0.9827191820722067,256.0,20.0,31.0,79.0,175.0,0.078125,0.12109375,0.30859375,0.68359375,39.0625,100,81.91
features.24,conv,7,512,1,False,512,0,4.0,4.0,160000,32.5622092023907,36.1980633864731,0.07069934255170528,68.13908467645628,0.13308414975870367,11.011248372001349,0.021506344476565135,2.1541271802782043,10,512,0.9909162229244185,512,66,104,270,462,0.12890625,0.203125,0.52734375,0.90234375,312.5,512.0,10000.0,7.384678697938844,10.492944875979173,0.020494032960896823,19.13181831301294,0.0373668326426034,4.854059069553612,0.009480584120221899,2.585602266339296,10.0,512.0,0.9771602130034541,512.0,18.0,29.0,101.0,287.0,0.03515625,0.056640625,0.197265625,0.560546875,19.53125,100,81.91
features.27,conv,8,512,1,False,512,0,4.0,4.0,160000,48.467015295042366,26.31337578930986,0.05139331208849582,51.83350361258098,0.10123731174332222,8.89830231528972,0.017379496709550236,2.0268473592796625,10,512,0.99400047565565,512,52,85,262,468,0.1015625,0.166015625,0.51171875,0.9140625,312.5,512.0,10000.0,13.299024074657195,8.607563858871089,0.016811648161857595,14.481193034215677,0.028283580144952494,4.237341791181294,0.008276058185900964,2.3438951837311897,10.0,512.0,0.9909322072832161,512.0,13.0,19.0,63.0,269.0,0.025390625,0.037109375,0.123046875,0.525390625,19.53125,100,81.91
features.30,conv,9,512,1,False,512,0,4.0,4.0,160000,52.02016193969237,30.510133931792254,0.059590105335531746,52.72627867900413,0.10298101304492994,11.227981590225069,0.021929651543408337,2.1436982141769385,10,512,0.9909189557756973,512,47,72,226,455,0.091796875,0.140625,0.44140625,0.888671875,312.5,512.0,10000.0,11.067609062163125,7.431848811552885,0.014515329710064228,12.470805283703971,0.024357041569734318,3.778974444828726,0.007380809462556106,2.3311316279715446,10.0,512.0,0.9905428067385141,512.0,11.0,17.0,57.0,255.0,0.021484375,0.033203125,0.111328125,0.498046875,19.53125,100,81.91
