layer,kind,depth_index,C,groups,is_depthwise,r_max,call_index,H,W,n_samples,total_variance,participation_ratio,participation_ratio_norm,effective_rank,effective_rank_norm,stable_rank,stable_rank_norm,powerlaw_alpha,powerlaw_fit_lo,powerlaw_fit_hi,powerlaw_r2,nonzero_eigs,k_star_0.9,k_star_0.95,k_star_0.99,k_star_0.999,k_star_ratio_0.9,k_star_ratio_0.95,k_star_ratio_0.99,k_star_ratio_0.999,n_over_C,pooled_C,pooled_n_samples,pooled_total_variance,pooled_participation_ratio,pooled_participation_ratio_norm,pooled_effective_rank,pooled_effective_rank_norm,pooled_stable_rank,pooled_stable_rank_norm,pooled_powerlaw_alpha,pooled_powerlaw_fit_lo,pooled_powerlaw_fit_hi,pooled_powerlaw_r2,pooled_nonzero_eigs,pooled_k_star_0.9,pooled_k_star_0.95,pooled_k_star_0.99,pooled_k_star_0.999,pooled_k_star_ratio_0.9,pooled_k_star_ratio_0.95,pooled_k_star_ratio_0.99,pooled_k_star_ratio_0.999,pooled_n_over_C,epoch,test_acc
conv1,conv,0,64,1,False,27.0,0,32.0,32.0,160000,21.482698889050326,4.083140430894907,0.06379906923273292,5.3940173259865745,0.08428152071854023,2.4260881063961626,0.03790762666244004,11.385937124017005,10,64,0.9841430928324716,44,5,6,8,11,0.078125,0.09375,0.125,0.171875,2500.0,64.0,10000.0,4.74924891095177,2.3376884263015962,0.03652638166096244,2.6583180141429312,0.0415362189709833,1.7515732851657722,0.02736833258071519,6.680679506446114,10.0,64.0,0.9078736311203257,43.0,3.0,3.0,3.0,6.0,0.046875,0.046875,0.046875,0.09375,156.25,30,85.94
layer1.0.conv1,conv,1,64,1,False,64.0,0,32.0,32.0,160000,0.8022025046881178,5.002910412821249,0.07817047520033202,6.775313905485984,0.1058642797732185,2.86546116030406,0.04477283062975094,6.738433116608957,10,64,0.9512476412385108,63,6,8,11,17,0.09375,0.125,0.171875,0.265625,2500.0,64.0,10000.0,0.0831314200807676,2.536009264029631,0.039625144750462984,3.52923562801248,0.055144306687695,1.7309978283672376,0.027046841068238087,7.3389696976256475,10.0,64.0,0.9552305349640821,63.0,3.0,4.0,8.0,14.0,0.046875,0.0625,0.125,0.21875,156.25,30,85.94
layer1.0.conv2,conv,2,64,1,False,64.0,0,32.0,32.0,160000,2.2114376826714848,9.86346708175687,0.1541166731524511,13.8250591827387,0.2160165497302922,5.285567671748874,0.08258699487107615,4.252126366479003,10,64,0.9796548762050322,64,12,16,27,45,0.1875,0.25,0.421875,0.703125,2500.0,64.0,10000.0,0.07618355334995618,3.5619941540446014,0.0556561586569469,5.1401516397011,0.08031486937032968,2.341306134296795,0.03658290834838742,4.998054012754282,10.0,64.0,0.9777989580613482,64.0,5.0,7.0,13.0,25.0,0.078125,0.109375,0.203125,0.390625,156.25,30,85.94
layer1.0.conv3,conv,3,256,1,False,64.0,0,32.0,32.0,160000,0.5827754186103702,6.1914054688281475,0.02418517761260995,8.99151587670179,0.03512310889336637,3.421164737032575,0.013363924754033496,8.807645089220957,10,256,0.8878246958814955,152,8,11,20,40,0.03125,0.04296875,0.078125,0.15625,625.0,256.0,10000.0,0.011636474265616367,4.4640015594158955,0.017437506091468342,6.599412777684643,0.025778956162830637,2.7437585898475096,0.010717806991591835,8.794323799675452,10.0,256.0,0.9076078224589471,160.0,6.0,9.0,15.0,30.0,0.0234375,0.03515625,0.05859375,0.1171875,39.0625,30,85.94
layer1.0.downsample.0,conv,4,256,1,False,64.0,0,32.0,32.0,160000,1.8268199842503692,6.060780759525774,0.023674924841897555,7.569597483477996,0.029568740169835923,3.6825490965655887,0.014384957408459331,7.159353588884252,10,256,0.9631391487373641,151,7,8,11,17,0.02734375,0.03125,0.04296875,0.06640625,625.0,256.0,10000.0,0.3298253656596151,2.935170895723908,0.011465511311421516,3.6239662709863816,0.014156118246040553,2.055609830673605,0.00802972590106877,6.922231823850839,10.0,256.0,0.9644785054156896,159.0,3.0,4.0,6.0,12.0,0.01171875,0.015625,0.0234375,0.046875,39.0625,30,85.94
layer1.0,block,5,256,1,False,,0,32.0,32.0,160000,3.921243832413333,13.306094409771264,0.051976931288169,25.399862078446127,0.09921821124393018,5.8129921971816465,0.022707000770240807,2.159161734982169,10,256,0.9917125969891762,256,27,46,127,226,0.10546875,0.1796875,0.49609375,0.8828125,625.0,256.0,10000.0,0.400132534077427,4.825067723262036,0.018847920793992327,7.705250689386183,0.030098635505414778,2.8556496172619665,0.011154881317429557,2.900666026958493,10.0,256.0,0.9945020333590756,256.0,7.0,12.0,27.0,91.0,0.02734375,0.046875,0.10546875,0.35546875,39.0625,30,85.94
layer1.1.conv1,conv,6,64,1,False,64.0,0,32.0,32.0,160000,1.6043272451005666,4.171959041965112,0.06518686003070487,6.703389659355524,0.10474046342743007,2.420243374526637,0.0378163027269787,3.7748761617181956,10,64,0.9948752592154241,64,7,9,17,38,0.109375,0.140625,0.265625,0.59375,2500.0,64.0,10000.0,0.05648298372783843,4.366886539586252,0.06823260218103519,6.429411478468519,0.10045955435107061,2.601644313773381,0.04065069240270908,4.592941933938207,10.0,64.0,0.9953167724331479,64.0,6.0,8.0,15.0,27.0,0.09375,0.125,0.234375,0.421875,156.25,30,85.94
layer1.1.conv2,conv,7,64,1,False,64.0,0,32.0,32.0,160000,1.6549846160345862,9.367101941384247,0.14636096783412886,13.603186556569794,0.21254978994640303,4.804383298476309,0.07506848903869233,3.7515182937473206,10,64,0.9872068448210464,64,12,16,28,49,0.1875,0.25,0.4375,0.765625,2500.0,64.0,10000.0,0.03402591880940262,2.424132124480275,0.0378770644450043,4.009532615390641,0.06264894711547876,1.6227981960095859,0.02535622181264978,4.59727078027289,10.0,64.0,0.9791934513696553,64.0,4.0,6.0,12.0,25.0,0.0625,0.09375,0.1875,0.390625,156.25,30,85.94
layer1.1.conv3,conv,8,256,1,False,64.0,0,32.0,32.0,160000,0.39252560209606374,6.409921823210483,0.025038757121915948,9.270028602195355,0.036211049227325605,3.9978596767166072,0.015616639362174247,8.8903641661553,10,256,0.8739064538430161,151,8,11,22,44,0.03125,0.04296875,0.0859375,0.171875,625.0,256.0,10000.0,0.005607898263694235,2.9792018767429855,0.011637507331027287,4.806930477092127,0.01877707217614112,1.878524873525997,0.007337987787210926,8.646885927511581,10.0,256.0,0.9041319246910305,160.0,5.0,8.0,14.0,29.0,0.01953125,0.03125,0.0546875,0.11328125,39.0625,30,85.94
layer1.1,block,9,256,1,False,,0,32.0,32.0,160000,5.565349446934038,15.39771687844482,0.06014733155642508,30.96749524718147,0.12096677830930262,6.074948626730623,0.023730268073166496,2.017472526625454,10,256,0.9960051711056356,256,35,61,152,237,0.13671875,0.23828125,0.59375,0.92578125,625.0,256.0,10000.0,0.39051595713473763,5.3850582582717355,0.021035383821373967,8.786172697058849,0.03432098709788613,3.0497131655144507,0.011912942052790823,2.7333100068540443,10.0,256.0,0.9976617090708434,256.0,8.0,13.0,33.0,112.0,0.03125,0.05078125,0.12890625,0.4375,39.0625,30,85.94
