layer,kind,depth_index,C,groups,is_depthwise,r_max,call_index,H,W,n_samples,total_variance,participation_ratio,participation_ratio_norm,effective_rank,effective_rank_norm,stable_rank,stable_rank_norm,powerlaw_alpha,powerlaw_fit_lo,powerlaw_fit_hi,powerlaw_r2,nonzero_eigs,k_star_0.9,k_star_0.95,k_star_0.99,k_star_0.999,k_star_ratio_0.9,k_star_ratio_0.95,k_star_ratio_0.99,k_star_ratio_0.999,model,weights,source,n_over_C,n_over_C_ok,k_star_rmax_0.9,k_star_rmax_0.95,k_star_rmax_0.99,k_star_rmax_0.999,r_max_over_C,pooled_n_samples,pooled_total_variance,pooled_participation_ratio,pooled_participation_ratio_norm,pooled_effective_rank,pooled_effective_rank_norm,pooled_stable_rank,pooled_stable_rank_norm,pooled_powerlaw_alpha,pooled_powerlaw_fit_lo,pooled_powerlaw_fit_hi,pooled_powerlaw_r2,pooled_nonzero_eigs,pooled_k_star_0.9,pooled_k_star_0.95,pooled_k_star_0.99,pooled_k_star_0.999,pooled_k_star_ratio_0.9,pooled_k_star_ratio_0.95,pooled_k_star_ratio_0.99,pooled_k_star_ratio_0.999,pooled_n_over_C,pooled_n_over_C_ok
conv1,conv,0,64,1,False,64.0,0,112.0,112.0,102400,190.60315115284186,4.693439372017926,0.0733349901877801,6.814370604046955,0.10647454068823367,2.6472134509227008,0.0413627101706672,20.150418461310068,10,64,0.5793442986149409,50,6,9,15,24,0.09375,0.140625,0.234375,0.375,timm:resnet101.tv_in1k,timm/resnet101.tv_in1k,imagenet_val[6400],1600.0,True,0.09375,0.140625,0.234375,0.375,1.0,6400.0,45.41237358961272,2.771022084418273,0.04329722006903552,2.8851290029666163,0.04508014067135338,2.212886947337864,0.03457635855215412,16.1049444730092,10.0,64.0,0.6088894242241272,42.0,3.0,3.0,3.0,3.0,0.046875,0.046875,0.046875,0.046875,100.0,True
act1,act,1,64,1,False,,0,112.0,112.0,102400,2.3835381630256083,8.642772394330139,0.13504331866140842,15.914344791320833,0.248661637364388,3.586171073692896,0.0560339230264515,16.586410624271284,10,64,0.27846979298202934,49,18,25,36,45,0.28125,0.390625,0.5625,0.703125,timm:resnet101.tv_in1k,timm/resnet101.tv_in1k,imagenet_val[6400],1600.0,True,,,,,,6400.0,0.4085683518652143,3.229553989326628,0.05046178108322856,4.058636725997266,0.06341619884370728,2.363913648049827,0.036936150750778544,21.3844741913326,10.0,64.0,0.3610997848912183,49.0,3.0,4.0,10.0,22.0,0.046875,0.0625,0.15625,0.34375,100.0,True
layer1.0.conv1,conv,2,64,1,False,64.0,0,56.0,56.0,102400,3.722988899987421,4.664227099293109,0.07287854842645483,7.244877424219062,0.11320120975342285,2.498846396684624,0.03904447494819725,17.698456090038558,10,64,0.4883872452166289,50,7,9,15,25,0.109375,0.140625,0.234375,0.390625,timm:resnet101.tv_in1k,timm/resnet101.tv_in1k,imagenet_val[6400],1600.0,True,0.109375,0.140625,0.234375,0.390625,1.0,6400.0,0.6234105442892985,2.25574395275759,0.035245999261837344,3.2648852602195633,0.051013832190930676,1.5948748354058426,0.02491991930321629,16.476894710228944,10.0,64.0,0.5044040397073577,50.0,3.0,4.0,8.0,15.0,0.046875,0.0625,0.125,0.234375,100.0,True
layer1.0.act1,act,3,64,1,False,,0,56.0,56.0,102400,0.4382711915185752,7.1588993459118715,0.11185780227987299,14.806782250286366,0.23135597266072447,3.1785857347016813,0.04966540210471377,16.177804628554544,10,64,0.27031670398183594,51,19,27,42,50,0.296875,0.421875,0.65625,0.78125,timm:resnet101.tv_in1k,timm/resnet101.tv_in1k,imagenet_val[6400],1600.0,True,,,,,,6400.0,0.0768926476317927,2.879795763837769,0.04499680880996514,4.557976814349135,0.07121838772420523,2.0147887853361373,0.031481074770877145,13.892977196550007,10.0,64.0,0.23593575774313047,51.0,5.0,8.0,20.0,41.0,0.078125,0.125,0.3125,0.640625,100.0,True
layer1.0.conv2,conv,4,64,1,False,64.0,0,56.0,56.0,102400,1.4250732929654581,3.703930612444503,0.05787391581944536,7.369033558736853,0.11514114935526333,2.060510253282629,0.03219547270754108,5.833177942691992,10,64,0.26565581394504323,62,9,13,27,48,0.140625,0.203125,0.421875,0.75,timm:resnet101.tv_in1k,timm/resnet101.tv_in1k,imagenet_val[6400],1600.0,True,0.140625,0.203125,0.421875,0.75,1.0,6400.0,0.3286123613012221,2.122595434768242,0.03316555366825378,3.0719303434437575,0.04799891161630871,1.5565043472180087,0.024320380425281386,7.164475895923939,10.0,64.0,0.5815158573302146,62.0,3.0,5.0,9.0,18.0,0.046875,0.078125,0.140625,0.28125,100.0,True
layer1.0.act2,act,5,64,1,False,,0,56.0,56.0,102400,0.6767519531921049,3.8213900741126814,0.05970921990801065,9.41428972272248,0.14709827691753874,2.045097607148011,0.031954650111687674,3.9920542136662247,10,64,0.18389395430171784,62,15,23,42,58,0.234375,0.359375,0.65625,0.90625,timm:resnet101.tv_in1k,timm/resnet101.tv_in1k,imagenet_val[6400],1600.0,True,,,,,,6400.0,0.15570558591596603,2.1643282535717874,0.03381762896205918,3.542281805551352,0.05534815321173987,1.5448469543082317,0.02413823366106612,4.751890226237116,10.0,64.0,0.2917318374903568,62.0,4.0,7.0,15.0,36.0,0.0625,0.109375,0.234375,0.5625,100.0,True
layer1.0.conv3,conv,6,256,1,False,64.0,0,56.0,56.0,102400,0.8856879081404657,1.4855712878042335,0.005803012842985287,2.5484634261404224,0.009954935258361025,1.2220524437470557,0.004773642358386936,11.014881006780818,10,256,0.7613577964220919,144,4,8,14,27,0.015625,0.03125,0.0546875,0.10546875,timm:resnet101.tv_in1k,timm/resnet101.tv_in1k,imagenet_val[6400],400.0,True,0.0625,0.125,0.21875,0.421875,0.25,6400.0,0.24631509706367835,1.248138311858636,0.004875540280697797,1.678001478956856,0.006554693277175219,1.1197686434516116,0.004374096263482858,9.984966021215993,10.0,256.0,0.7721866198511411,144.0,2.0,3.0,7.0,14.0,0.0078125,0.01171875,0.02734375,0.0546875,25.0,False
layer1.0.downsample.0,conv,7,256,1,False,64.0,0,56.0,56.0,102400,8.816554014237319,5.187995534476009,0.02026560755654691,7.638642244527497,0.029838446267685535,3.1713705572420805,0.012388166239226877,12.350068635806325,10,256,0.7309119492113596,134,7,10,19,32,0.02734375,0.0390625,0.07421875,0.125,timm:resnet101.tv_in1k,timm/resnet101.tv_in1k,imagenet_val[6400],400.0,True,0.109375,0.15625,0.296875,0.5,0.25,6400.0,2.4008021620594633,4.209563678235188,0.016443608118106204,5.013489238000988,0.019583942335941358,2.9717939203976145,0.011608570001553182,11.281170047162753,10.0,256.0,0.7189833802123975,137.0,4.0,5.0,9.0,17.0,0.015625,0.01953125,0.03515625,0.06640625,25.0,False
layer1.0.act3,act,8,256,1,False,,0,56.0,56.0,102400,4.064030711457789,13.533401265066791,0.05286484869166715,28.281072208859126,0.11047293831585596,4.811740657533072,0.018795861943488562,5.970816788454977,10,256,0.2268106031864604,229,32,54,123,192,0.125,0.2109375,0.48046875,0.75,timm:resnet101.tv_in1k,timm/resnet101.tv_in1k,imagenet_val[6400],400.0,True,,,,,,6400.0,0.8690294636665066,6.418333100272429,0.025071613672939176,10.92497297626899,0.04267567568855074,3.2757750766659126,0.012795996393226221,6.1660300072071035,10.0,256.0,0.2616795080942853,229.0,11.0,16.0,41.0,110.0,0.04296875,0.0625,0.16015625,0.4296875,25.0,False
layer1.0,block,9,256,1,False,,0,56.0,56.0,102400,4.064414687182992,13.541684645587202,0.052897205646825006,28.28120367661596,0.11047345186178109,4.81344556121192,0.018802521723484063,6.423453834265932,10,256,0.2099309909875875,229,32,54,123,191,0.125,0.2109375,0.48046875,0.74609375,timm:resnet101.tv_in1k,timm/resnet101.tv_in1k,imagenet_val[6400],400.0,True,,,,,,6400.0,0.8690294636665066,6.418333100272429,0.025071613672939176,10.92497297626899,0.04267567568855074,3.2757750766659126,0.012795996393226221,6.1660300072071035,10.0,256.0,0.2616795080942853,229.0,11.0,16.0,41.0,110.0,0.04296875,0.0625,0.16015625,0.4296875,25.0,False
