layer,kind,depth_index,C,groups,is_depthwise,r_max,call_index,H,W,n_samples,total_variance,participation_ratio,participation_ratio_norm,effective_rank,effective_rank_norm,stable_rank,stable_rank_norm,powerlaw_alpha,powerlaw_fit_lo,powerlaw_fit_hi,powerlaw_r2,nonzero_eigs,k_star_0.9,k_star_0.95,k_star_0.99,k_star_0.999,k_star_ratio_0.9,k_star_ratio_0.95,k_star_ratio_0.99,k_star_ratio_0.999,model,weights,source,n_over_C,n_over_C_ok,k_star_rmax_0.9,k_star_rmax_0.95,k_star_rmax_0.99,k_star_rmax_0.999,r_max_over_C,pooled_n_samples,pooled_total_variance,pooled_participation_ratio,pooled_participation_ratio_norm,pooled_effective_rank,pooled_effective_rank_norm,pooled_stable_rank,pooled_stable_rank_norm,pooled_powerlaw_alpha,pooled_powerlaw_fit_lo,pooled_powerlaw_fit_hi,pooled_powerlaw_r2,pooled_nonzero_eigs,pooled_k_star_0.9,pooled_k_star_0.95,pooled_k_star_0.99,pooled_k_star_0.999,pooled_k_star_ratio_0.9,pooled_k_star_ratio_0.95,pooled_k_star_ratio_0.99,pooled_k_star_ratio_0.999,pooled_n_over_C,pooled_n_over_C_ok
conv1,conv,0,64,1,False,64.0,0,112.0,112.0,102400,2647.618020991192,1.420327410474106,0.022192615788657905,2.1961775661197676,0.03431527447062137,1.1959759075529617,0.018687123555515026,6.149841831583772,10,64,0.5958013576958874,63,3,5,11,25,0.046875,0.078125,0.171875,0.390625,timm:resnet101.a3_in1k,timm/resnet101.a3_in1k,imagenet_val[6400],1600.0,True,0.046875,0.078125,0.171875,0.390625,1.0,6400.0,673.7476228240081,1.2941394825019052,0.02022092941409227,1.572171078385566,0.02456517309977447,1.1450082739529175,0.017890754280514336,9.396468795607095,10.0,64.0,0.8500128752151183,52.0,2.0,2.0,3.0,3.0,0.03125,0.03125,0.046875,0.046875,100.0,True
act1,act,1,64,1,False,,0,112.0,112.0,102400,79.2875700684462,1.6369330373950162,0.025577078709297128,3.2028767029289367,0.050044948483264635,1.284700164158179,0.020073440064971547,2.3391582654053877,10,64,0.9231028419491992,62,5,12,32,54,0.078125,0.1875,0.5,0.84375,timm:resnet101.a3_in1k,timm/resnet101.a3_in1k,imagenet_val[6400],1600.0,True,,,,,,6400.0,19.468137485325563,1.4231188571551925,0.022236232143049883,1.861823523637697,0.029090992556839015,1.2042602153418434,0.018816565864716302,5.652177108259917,10.0,64.0,0.41275814854688075,62.0,2.0,3.0,4.0,10.0,0.03125,0.046875,0.0625,0.15625,100.0,True
layer1.0.conv1,conv,2,64,1,False,64.0,0,56.0,56.0,102400,1206.7108028111509,2.2870992756246076,0.03573592618163449,4.232513448211301,0.06613302262830158,1.5582524695163378,0.024347694836192778,7.2725848674510045,10,64,0.6075864333088399,62,6,10,18,31,0.09375,0.15625,0.28125,0.484375,timm:resnet101.a3_in1k,timm/resnet101.a3_in1k,imagenet_val[6400],1600.0,True,0.09375,0.15625,0.28125,0.484375,1.0,6400.0,303.6325678214654,1.8586500812016717,0.02904140751877612,2.680756193087046,0.041886815516985094,1.4028694072306238,0.021919834487978497,7.942036565187426,10.0,64.0,0.8308398154759831,62.0,3.0,3.0,7.0,15.0,0.046875,0.046875,0.109375,0.234375,100.0,True
layer1.0.act1,act,3,64,1,False,,0,56.0,56.0,102400,29.131187371356898,1.9759883538386376,0.030874818028728712,4.187181221551786,0.06542470658674665,1.4240089453465707,0.022250139771040168,5.686403038024216,10,64,0.16544817466555473,60,8,16,37,53,0.125,0.25,0.578125,0.828125,timm:resnet101.a3_in1k,timm/resnet101.a3_in1k,imagenet_val[6400],1600.0,True,,,,,,6400.0,7.955949048639296,1.8110450612627045,0.028297579082229758,2.66111726755681,0.041579957305575156,1.392146953786358,0.021752296152911844,7.794964278237455,10.0,64.0,0.24253763600981804,60.0,2.0,4.0,12.0,32.0,0.03125,0.0625,0.1875,0.5,100.0,True
layer1.0.conv2,conv,4,64,1,False,64.0,0,56.0,56.0,102400,5798.870431780663,1.8620517791603846,0.02909455904938101,3.72290543872944,0.0581703974801475,1.3762959865468658,0.021504624789794778,5.73216716618231,10,64,0.6282248549500387,64,6,12,24,42,0.09375,0.1875,0.375,0.65625,timm:resnet101.a3_in1k,timm/resnet101.a3_in1k,imagenet_val[6400],1600.0,True,0.09375,0.1875,0.375,0.65625,1.0,6400.0,1619.478664178399,1.6913245667859744,0.02642694635603085,2.48024717593945,0.038753862124053906,1.324326114863811,0.020692595544747047,7.8165779197406255,10.0,64.0,0.7529127450989876,64.0,3.0,3.0,9.0,18.0,0.046875,0.046875,0.140625,0.28125,100.0,True
layer1.0.act2,act,5,64,1,False,,0,56.0,56.0,102400,56.793318639499056,1.3363945243314617,0.02088116444267909,2.2306285465884494,0.03485357104044452,1.1572386298114887,0.01808185359080451,7.848052357881271,10,64,0.29237996583697,57,3,9,24,38,0.046875,0.140625,0.375,0.59375,timm:resnet101.a3_in1k,timm/resnet101.a3_in1k,imagenet_val[6400],1600.0,True,,,,,,6400.0,15.455077135985816,1.205941878853604,0.018842841857087563,1.5633786480040948,0.02442779137506398,1.1003406872323787,0.017192823238005916,9.520225243038144,10.0,64.0,0.2106136870166686,57.0,1.0,2.0,7.0,19.0,0.015625,0.03125,0.109375,0.296875,100.0,True
layer1.0.conv3,conv,6,256,1,False,64.0,0,56.0,56.0,102400,7352.00649367685,1.0383242863895354,0.004055954243709123,1.15727421823305,0.0045206024149728515,1.0189973019057401,0.003980458210569297,8.75962269487207,10,256,0.8705779104033295,145,1,1,5,22,0.00390625,0.00390625,0.01953125,0.0859375,timm:resnet101.a3_in1k,timm/resnet101.a3_in1k,imagenet_val[6400],400.0,True,0.015625,0.015625,0.078125,0.34375,0.25,6400.0,2086.2564736000722,1.0239435166305582,0.003999779361838118,1.088172058169399,0.004250672102224215,1.011921505114397,0.0039528183793531135,8.005779531546853,10.0,256.0,0.8699075107180084,143.0,1.0,1.0,2.0,8.0,0.00390625,0.00390625,0.0078125,0.03125,25.0,False
layer1.0.downsample.0,conv,7,256,1,False,64.0,0,56.0,56.0,102400,5440.812471002223,2.0520664641004367,0.00801588462539233,3.1043092237639383,0.012126207905327884,1.5322341662176557,0.005985289711787718,9.59712817206565,10,256,0.8507725061912726,149,3,6,17,38,0.01171875,0.0234375,0.06640625,0.1484375,timm:resnet101.a3_in1k,timm/resnet101.a3_in1k,imagenet_val[6400],400.0,True,0.046875,0.09375,0.265625,0.59375,0.25,6400.0,1428.05893997793,1.829356373333585,0.007145923333334316,2.3948003450632704,0.0093546888479034,1.4299225340802597,0.0055856348987510145,8.820537754278176,10.0,256.0,0.8735351446906872,149.0,2.0,3.0,6.0,14.0,0.0078125,0.01171875,0.0234375,0.0546875,25.0,False
layer1.0.act3,act,8,256,1,False,,0,56.0,56.0,102400,43.199493838663884,18.110492088546955,0.07074410972088654,38.298528838282365,0.1496036282745405,5.957718058731493,0.023272336166919896,8.191316949916645,10,256,0.1969642035167689,213,47,73,142,194,0.18359375,0.28515625,0.5546875,0.7578125,timm:resnet101.a3_in1k,timm/resnet101.a3_in1k,imagenet_val[6400],400.0,True,,,,,,6400.0,7.336965208201929,7.102326715889191,0.027743463733942153,12.376411105773748,0.0483453558819287,3.470204067658706,0.01355548463929182,8.512170176317364,10.0,256.0,0.25310295756922807,213.0,12.0,19.0,48.0,118.0,0.046875,0.07421875,0.1875,0.4609375,25.0,False
layer1.0,block,9,256,1,False,,0,56.0,56.0,102400,43.20935706737402,18.120693724835085,0.07078395986263705,38.302536755057886,0.14961928419944487,5.965639313566481,0.023303278568619065,8.247830333458621,10,256,0.21350876599530222,213,47,73,142,194,0.18359375,0.28515625,0.5546875,0.7578125,timm:resnet101.a3_in1k,timm/resnet101.a3_in1k,imagenet_val[6400],400.0,True,,,,,,6400.0,7.336965208201929,7.102326715889191,0.027743463733942153,12.376411105773748,0.0483453558819287,3.470204067658706,0.01355548463929182,8.512170176317364,10.0,256.0,0.25310295756922807,213.0,12.0,19.0,48.0,118.0,0.046875,0.07421875,0.1875,0.4609375,25.0,False
