layer,kind,depth_index,C,groups,is_depthwise,r_max,call_index,H,W,n_samples,total_variance,participation_ratio,participation_ratio_norm,effective_rank,effective_rank_norm,stable_rank,stable_rank_norm,powerlaw_alpha,powerlaw_fit_lo,powerlaw_fit_hi,powerlaw_r2,nonzero_eigs,k_star_0.9,k_star_0.95,k_star_0.99,k_star_0.999,k_star_ratio_0.9,k_star_ratio_0.95,k_star_ratio_0.99,k_star_ratio_0.999,model,weights,source,n_over_C,n_over_C_ok,k_star_rmax_0.9,k_star_rmax_0.95,k_star_rmax_0.99,k_star_rmax_0.999,r_max_over_C,pooled_n_samples,pooled_total_variance,pooled_participation_ratio,pooled_participation_ratio_norm,pooled_effective_rank,pooled_effective_rank_norm,pooled_stable_rank,pooled_stable_rank_norm,pooled_powerlaw_alpha,pooled_powerlaw_fit_lo,pooled_powerlaw_fit_hi,pooled_powerlaw_r2,pooled_nonzero_eigs,pooled_k_star_0.9,pooled_k_star_0.95,pooled_k_star_0.99,pooled_k_star_0.999,pooled_k_star_ratio_0.9,pooled_k_star_ratio_0.95,pooled_k_star_ratio_0.99,pooled_k_star_ratio_0.999,pooled_n_over_C,pooled_n_over_C_ok
conv1,conv,0,64,1,False,64.0,0,112.0,112.0,102400,185.10771174266614,4.449463083451671,0.06952286067893236,7.317957306796623,0.11434308291869723,2.3906632008516793,0.03735411251330749,15.722149012583753,10,64,0.5181252526793876,56,7,10,19,30,0.109375,0.15625,0.296875,0.46875,timm:resnet34.tv_in1k,timm/resnet34.tv_in1k,imagenet_val[6400],1600.0,True,0.109375,0.15625,0.296875,0.46875,1.0,6400.0,37.326269429685475,2.564276087901907,0.0400668138734673,2.7733847693708307,0.04333413702141923,1.9225194243412436,0.03003936600533193,13.693914808169687,10.0,64.0,0.5494642265442998,44.0,3.0,3.0,3.0,3.0,0.046875,0.046875,0.046875,0.046875,100.0,True
act1,act,1,64,1,False,,0,112.0,112.0,102400,3.1524428925988204,8.182217566131232,0.1278471494708005,16.223149491250055,0.2534867108007821,3.3382928200715725,0.05216082531361832,14.73878657671227,10,64,0.2555832360095598,54,19,26,39,49,0.296875,0.40625,0.609375,0.765625,timm:resnet34.tv_in1k,timm/resnet34.tv_in1k,imagenet_val[6400],1600.0,True,,,,,,6400.0,0.48769510358022095,3.2405330087484945,0.050633328261695226,4.226257045763523,0.06603526634005505,2.256680431183969,0.03526063173724952,9.388936163225724,10.0,64.0,0.26181063797999204,54.0,3.0,5.0,11.0,26.0,0.046875,0.078125,0.171875,0.40625,100.0,True
layer1.0.conv1,conv,2,64,1,False,64.0,0,56.0,56.0,102400,31.049184620183446,6.249590589564987,0.09764985296195292,11.764770590024973,0.1838245404691402,2.9080692473673118,0.045438581990114246,3.028110188684254,10,64,0.9568491330323272,64,13,20,36,55,0.203125,0.3125,0.5625,0.859375,timm:resnet34.tv_in1k,timm/resnet34.tv_in1k,imagenet_val[6400],1600.0,True,0.203125,0.3125,0.5625,0.859375,1.0,6400.0,4.882000857670155,2.941526258142058,0.04596134778346966,4.821260826681311,0.07533220041689548,1.8272656719643714,0.028551026124443303,5.91249913546967,10.0,64.0,0.9796131208527971,64.0,5.0,7.0,12.0,20.0,0.078125,0.109375,0.1875,0.3125,100.0,True
layer1.0.act1,act,3,64,1,False,,0,56.0,56.0,102400,0.8358041647859281,15.842309254859112,0.24753608210717362,29.175972294006066,0.4558745670938448,6.21750380961198,0.09714849702518719,1.6201858483971583,10,64,0.9660296858317191,64,33,44,58,64,0.515625,0.6875,0.90625,1.0,timm:resnet34.tv_in1k,timm/resnet34.tv_in1k,imagenet_val[6400],1600.0,True,,,,,,6400.0,0.11508717298510907,5.364633403524248,0.08382239693006638,9.408699778305092,0.14701093403601706,3.248992163339158,0.050765502552174345,2.871893860131591,10.0,64.0,0.9779686768484361,64.0,10.0,16.0,33.0,54.0,0.15625,0.25,0.515625,0.84375,100.0,True
layer1.0.conv2,conv,4,64,1,False,64.0,0,56.0,56.0,102400,4.29791206298588,3.337893597111344,0.05215458745486475,8.31414494317803,0.12990851473715673,1.8841765732533418,0.029440258957083465,2.7136646608345734,10,64,0.9340381952585791,64,14,22,40,57,0.21875,0.34375,0.625,0.890625,timm:resnet34.tv_in1k,timm/resnet34.tv_in1k,imagenet_val[6400],1600.0,True,0.21875,0.34375,0.625,0.890625,1.0,6400.0,0.8839223450779377,1.769320015398147,0.027645625240596047,2.9626082881766167,0.046290754502759636,1.3540301575001148,0.021156721210939294,5.411847095310634,10.0,64.0,0.9448785276496987,64.0,4.0,7.0,16.0,28.0,0.0625,0.109375,0.25,0.4375,100.0,True
layer1.0.act2,act,5,64,1,False,,0,56.0,56.0,102400,6.588061278412105,15.559679582471876,0.24311999347612306,26.15345922120087,0.4086478003312636,6.678298202222843,0.10434840940973192,1.8671090940050075,10,64,0.9364348769279213,64,29,39,55,63,0.453125,0.609375,0.859375,0.984375,timm:resnet34.tv_in1k,timm/resnet34.tv_in1k,imagenet_val[6400],1600.0,True,,,,,,6400.0,0.9329682691345327,5.833073887861207,0.09114177949783137,9.006387356213613,0.1407248024408377,3.702519539216737,0.05785186780026152,3.1696082399753,10.0,64.0,0.9920370967824464,64.0,9.0,13.0,26.0,50.0,0.140625,0.203125,0.40625,0.78125,100.0,True
layer1.0,block,6,64,1,False,,0,56.0,56.0,102400,6.547069152121362,15.520721085124526,0.24251126695507072,26.14220682389379,0.4084719816233405,6.685685042538588,0.10446382878966544,1.864527960149069,10,64,0.9360092897939185,64,29,39,55,63,0.453125,0.609375,0.859375,0.984375,timm:resnet34.tv_in1k,timm/resnet34.tv_in1k,imagenet_val[6400],1600.0,True,,,,,,6400.0,0.9329682691345327,5.833073887861207,0.09114177949783137,9.006387356213613,0.1407248024408377,3.702519539216737,0.05785186780026152,3.1696082399753,10.0,64.0,0.9920370967824464,64.0,9.0,13.0,26.0,50.0,0.140625,0.203125,0.40625,0.78125,100.0,True
layer1.1.conv1,conv,7,64,1,False,64.0,0,56.0,56.0,102400,24.6540655083059,9.609188051410714,0.1501435633032924,18.46710469732996,0.28854851089578065,3.797605367471795,0.0593375838667468,2.5301678229595352,10,64,0.9435516175511359,64,21,29,46,60,0.328125,0.453125,0.71875,0.9375,timm:resnet34.tv_in1k,timm/resnet34.tv_in1k,imagenet_val[6400],1600.0,True,0.328125,0.453125,0.71875,0.9375,1.0,6400.0,3.495574373711646,3.5172221938851034,0.05495659677945474,5.910350600061183,0.09234922812595599,2.0506803331956873,0.032041880206182614,4.90478218077686,10.0,64.0,0.9695397724598773,64.0,7.0,9.0,15.0,30.0,0.109375,0.140625,0.234375,0.46875,100.0,True
layer1.1.act1,act,8,64,1,False,,0,56.0,56.0,102400,0.7383483577668641,28.110384458979418,0.4392247571715534,40.55705544250249,0.6337039912891014,10.629553706108311,0.16608677665794236,1.3986343440605646,10,64,0.958409343602172,64,40,49,60,64,0.625,0.765625,0.9375,1.0,timm:resnet34.tv_in1k,timm/resnet34.tv_in1k,imagenet_val[6400],1600.0,True,,,,,,6400.0,0.065874766139691,7.552968060828267,0.11801512595044167,12.706516222904192,0.198539315982878,4.226385117561666,0.06603726746190103,2.5118608731375525,10.0,64.0,0.9877857658033038,64.0,13.0,20.0,41.0,59.0,0.203125,0.3125,0.640625,0.921875,100.0,True
layer1.1.conv2,conv,9,64,1,False,64.0,0,56.0,56.0,102400,1.9887934034267867,5.235854874188726,0.08181023240919884,14.449330994890516,0.22577079679516432,2.3874540198874388,0.03730396906074123,2.3472391469107707,10,64,0.9163645746827743,64,23,32,49,61,0.359375,0.5,0.765625,0.953125,timm:resnet34.tv_in1k,timm/resnet34.tv_in1k,imagenet_val[6400],1600.0,True,0.359375,0.5,0.765625,0.953125,1.0,6400.0,0.3100163344680568,1.7775059004862332,0.027773529695097394,3.3294462244057828,0.052022597256340355,1.343208032530657,0.020987625508291516,4.710117502834076,10.0,64.0,0.948003057955582,64.0,5.0,9.0,18.0,33.0,0.078125,0.140625,0.28125,0.515625,100.0,True
layer1.1.act2,act,10,64,1,False,,0,56.0,56.0,102400,9.954429088080323,23.266419411612443,0.3635378033064444,34.174571443661705,0.5339776788072141,10.087306401736637,0.15761416252713495,1.7053571804996877,10,64,0.9488368265800612,64,34,44,57,63,0.53125,0.6875,0.890625,0.984375,timm:resnet34.tv_in1k,timm/resnet34.tv_in1k,imagenet_val[6400],1600.0,True,,,,,,6400.0,0.9014818542986802,7.242987682677436,0.11317168254183493,11.928352383886718,0.18638050599822997,3.450923048279051,0.05392067262936017,2.9244556442906093,10.0,64.0,0.9877587915563532,64.0,11.0,17.0,34.0,56.0,0.171875,0.265625,0.53125,0.875,100.0,True
layer1.1,block,11,64,1,False,,0,56.0,56.0,102400,9.931534147652588,23.211828844865966,0.3626848257010307,34.149775856890386,0.5335902477639123,9.993728945038166,0.15615201476622134,1.7046736386070227,10,64,0.948521251701272,64,34,44,57,63,0.53125,0.6875,0.890625,0.984375,timm:resnet34.tv_in1k,timm/resnet34.tv_in1k,imagenet_val[6400],1600.0,True,,,,,,6400.0,0.9014818542986802,7.242987682677436,0.11317168254183493,11.928352383886718,0.18638050599822997,3.450923048279051,0.05392067262936017,2.9244556442906093,10.0,64.0,0.9877587915563532,64.0,11.0,17.0,34.0,56.0,0.171875,0.265625,0.53125,0.875,100.0,True
layer1.2.conv1,conv,12,64,1,False,64.0,0,56.0,56.0,102400,28.38579578348186,16.081814705817806,0.2512783547784032,25.964304358273303,0.40569225559802036,6.174174936264838,0.09647148337913809,2.29673329917366,10,64,0.9524871389537499,64,26,34,52,62,0.40625,0.53125,0.8125,0.96875,timm:resnet34.tv_in1k,timm/resnet34.tv_in1k,imagenet_val[6400],1600.0,True,0.40625,0.53125,0.8125,0.96875,1.0,6400.0,2.066976643069554,2.733396231934941,0.04270931612398345,5.105324385136611,0.07977069351775955,1.7131156657753912,0.026767432277740488,4.255343808877507,10.0,64.0,0.9430839765081859,64.0,7.0,9.0,18.0,36.0,0.109375,0.140625,0.28125,0.5625,100.0,True
layer1.2.act1,act,13,64,1,False,,0,56.0,56.0,102400,0.7798791658068887,35.42007568251329,0.5534386825392702,46.59820810187964,0.7280970015918694,14.952976344877552,0.23364025538871175,1.0743375874827252,10,64,0.9728615099995054,64,45,53,62,64,0.703125,0.828125,0.96875,1.0,timm:resnet34.tv_in1k,timm/resnet34.tv_in1k,imagenet_val[6400],1600.0,True,,,,,,6400.0,0.03096685052326125,6.928959164272052,0.10826498694175081,12.829811890972133,0.20046581079643958,3.21078367199861,0.05016849487497828,2.3314366326073417,10.0,64.0,0.9880774487313404,64.0,13.0,22.0,43.0,61.0,0.203125,0.34375,0.671875,0.953125,100.0,True
layer1.2.conv2,conv,14,64,1,False,64.0,0,56.0,56.0,102400,1.0210685726628017,19.434325386096777,0.30366133415776214,31.507757340629645,0.4923087084473382,6.979853676963435,0.10906021370255367,2.0284317348882097,10,64,0.8869308388267695,64,32,41,55,62,0.5,0.640625,0.859375,0.96875,timm:resnet34.tv_in1k,timm/resnet34.tv_in1k,imagenet_val[6400],1600.0,True,0.5,0.640625,0.859375,0.96875,1.0,6400.0,0.08431737237244456,3.9984980107460775,0.06247653141790746,6.927362223085106,0.10824003473570479,2.2742989976878305,0.03553592183887235,4.491158715433252,10.0,64.0,0.9225922686932831,64.0,7.0,11.0,23.0,39.0,0.109375,0.171875,0.359375,0.609375,100.0,True
layer1.2.act2,act,15,64,1,False,,0,56.0,56.0,102400,13.550216313737351,29.282913694720826,0.4575455264800129,39.586192855132595,0.6185342633614468,14.42515599355551,0.22539306239930484,1.6911027129073375,10,64,0.9203271453164117,64,37,46,58,63,0.578125,0.71875,0.90625,0.984375,timm:resnet34.tv_in1k,timm/resnet34.tv_in1k,imagenet_val[6400],1600.0,True,,,,,,6400.0,0.8479525767128815,9.44441624091987,0.14756900376437296,14.842084178252883,0.2319075652852013,4.559717429370339,0.07124558483391155,2.7241504485552857,10.0,64.0,0.9899689087705846,64.0,14.0,21.0,40.0,59.0,0.21875,0.328125,0.625,0.921875,100.0,True
layer1.2,block,16,64,1,False,,0,56.0,56.0,102400,13.534715499998685,29.226817981526594,0.45666903096135303,39.56018401637171,0.6181278752558079,14.35001216226987,0.22421894003546672,1.6919350762041174,10,64,0.9193462405122736,64,37,46,58,63,0.578125,0.71875,0.90625,0.984375,timm:resnet34.tv_in1k,timm/resnet34.tv_in1k,imagenet_val[6400],1600.0,True,,,,,,6400.0,0.8479525767128815,9.44441624091987,0.14756900376437296,14.842084178252883,0.2319075652852013,4.559717429370339,0.07124558483391155,2.7241504485552857,10.0,64.0,0.9899689087705846,64.0,14.0,21.0,40.0,59.0,0.21875,0.328125,0.625,0.921875,100.0,True
layer2.0.conv1,conv,17,128,1,False,128.0,0,28.0,28.0,102400,75.33855625387979,31.484237365052344,0.24597060441447144,45.02202234341485,0.3517345495579285,16.452488859490106,0.12853506921476646,2.618345488890865,10,128,0.9282446314113227,128,41,55,85,117,0.3203125,0.4296875,0.6640625,0.9140625,timm:resnet34.tv_in1k,timm/resnet34.tv_in1k,imagenet_val[6400],800.0,True,0.3203125,0.4296875,0.6640625,0.9140625,1.0,6400.0,1.5001552871304271,6.019296706706024,0.047025755521140813,11.086739297252056,0.08661515075978168,2.9088648018092633,0.02272550626413487,3.830269808746976,10.0,128.0,0.9414258472041118,128.0,12.0,19.0,39.0,72.0,0.09375,0.1484375,0.3046875,0.5625,50.0,True
layer2.0.act1,act,18,128,1,False,,0,28.0,28.0,102400,2.691390845534604,54.10975465347241,0.4227324582302532,79.45105897055298,0.6207113982074451,20.89226031814414,0.16322078373550108,1.1135934259211535,10,128,0.9833828605230128,128,83,101,122,128,0.6484375,0.7890625,0.953125,1.0,timm:resnet34.tv_in1k,timm/resnet34.tv_in1k,imagenet_val[6400],800.0,True,,,,,,6400.0,0.06757689606847268,5.998247458980104,0.04686130827328206,15.061998923102072,0.11767186658673494,2.679329990241608,0.02093226554876256,2.039080451827254,10.0,128.0,0.9980993693202013,128.0,20.0,35.0,82.0,121.0,0.15625,0.2734375,0.640625,0.9453125,50.0,True
layer2.0.conv2,conv,19,128,1,False,128.0,0,28.0,28.0,102400,5.192956210934225,27.660394022147464,0.21609682829802707,48.95574414558214,0.38246675113736045,8.518745203367772,0.06655269690131072,1.9542144337801084,10,128,0.9378916757507646,128,51,70,104,123,0.3984375,0.546875,0.8125,0.9609375,timm:resnet34.tv_in1k,timm/resnet34.tv_in1k,imagenet_val[6400],800.0,True,0.3984375,0.546875,0.8125,0.9609375,1.0,6400.0,0.4431532323423756,6.040913309727444,0.04719463523224566,11.148077533469746,0.08709435573023239,2.876792653958093,0.022474942609047602,4.165345043946478,10.0,128.0,0.9751308810467236,128.0,12.0,17.0,31.0,60.0,0.09375,0.1328125,0.2421875,0.46875,50.0,True
layer2.0.downsample.0,conv,20,128,1,False,64.0,0,28.0,28.0,102400,11.714347406084327,13.43969002871596,0.10499757834934344,19.517589297288534,0.15248116638506667,6.572045200417786,0.05134410312826395,10.768772158970298,10,128,0.6522491932410472,90,18,25,39,55,0.140625,0.1953125,0.3046875,0.4296875,timm:resnet34.tv_in1k,timm/resnet34.tv_in1k,imagenet_val[6400],800.0,True,0.28125,0.390625,0.609375,0.859375,0.5,6400.0,1.759652466073363,6.0166340248860966,0.04700495331942263,8.581753929562788,0.06704495257470929,3.561500284778047,0.027824220974828492,11.03871188557609,10.0,128.0,0.7584138515538644,94.0,8.0,10.0,18.0,35.0,0.0625,0.078125,0.140625,0.2734375,50.0,True
layer2.0.act2,act,21,128,1,False,,0,28.0,28.0,102400,10.90993079875826,36.68569125814767,0.2866069629542787,59.34867206748169,0.4636615005272007,14.184779512890849,0.11081858994445976,1.5511842241277958,10,128,0.9400078014085044,128,63,84,113,126,0.4921875,0.65625,0.8828125,0.984375,timm:resnet34.tv_in1k,timm/resnet34.tv_in1k,imagenet_val[6400],800.0,True,,,,,,6400.0,1.2127133431445958,10.672100534528575,0.08337578542600449,17.81484251012712,0.13917845711036814,5.344943482051282,0.04175737095352564,2.8033486671928864,10.0,128.0,0.9868347560284233,128.0,18.0,27.0,56.0,104.0,0.140625,0.2109375,0.4375,0.8125,50.0,True
layer2.0,block,22,128,1,False,,0,28.0,28.0,102400,10.939999597298648,36.67503568485667,0.2865237162879427,59.30811344878398,0.4633446363186248,14.345899552740075,0.11207734025578184,1.5521422533816571,10,128,0.9404651728570472,128,63,84,113,126,0.4921875,0.65625,0.8828125,0.984375,timm:resnet34.tv_in1k,timm/resnet34.tv_in1k,imagenet_val[6400],800.0,True,,,,,,6400.0,1.2127133431445958,10.672100534528575,0.08337578542600449,17.81484251012712,0.13917845711036814,5.344943482051282,0.04175737095352564,2.8033486671928864,10.0,128.0,0.9868347560284233,128.0,18.0,27.0,56.0,104.0,0.140625,0.2109375,0.4375,0.8125,50.0,True
layer2.1.conv1,conv,23,128,1,False,128.0,0,28.0,28.0,102400,28.637254749597158,31.50388393219144,0.24612409322024562,49.45593627769149,0.3863745021694648,10.73601478481298,0.0838751155063514,2.0709926739918187,10,128,0.9558448221440824,128,48,66,101,124,0.375,0.515625,0.7890625,0.96875,timm:resnet34.tv_in1k,timm/resnet34.tv_in1k,imagenet_val[6400],800.0,True,0.375,0.515625,0.7890625,0.96875,1.0,6400.0,3.086149457382273,10.340603842191642,0.0807859675171222,15.399614246033147,0.12030948629713396,5.302776775974643,0.0414279435623019,3.8832796771159614,10.0,128.0,0.9670205964059477,128.0,14.0,19.0,38.0,72.0,0.109375,0.1484375,0.296875,0.5625,50.0,True
