layer,kind,depth_index,C,groups,is_depthwise,r_max,call_index,H,W,n_samples,total_variance,participation_ratio,participation_ratio_norm,effective_rank,effective_rank_norm,stable_rank,stable_rank_norm,powerlaw_alpha,powerlaw_fit_lo,powerlaw_fit_hi,powerlaw_r2,nonzero_eigs,k_star_0.9,k_star_0.95,k_star_0.99,k_star_0.999,k_star_ratio_0.9,k_star_ratio_0.95,k_star_ratio_0.99,k_star_ratio_0.999,model,weights,source,n_over_C,n_over_C_ok,k_star_rmax_0.9,k_star_rmax_0.95,k_star_rmax_0.99,k_star_rmax_0.999,r_max_over_C,pooled_n_samples,pooled_total_variance,pooled_participation_ratio,pooled_participation_ratio_norm,pooled_effective_rank,pooled_effective_rank_norm,pooled_stable_rank,pooled_stable_rank_norm,pooled_powerlaw_alpha,pooled_powerlaw_fit_lo,pooled_powerlaw_fit_hi,pooled_powerlaw_r2,pooled_nonzero_eigs,pooled_k_star_0.9,pooled_k_star_0.95,pooled_k_star_0.99,pooled_k_star_0.999,pooled_k_star_ratio_0.9,pooled_k_star_ratio_0.95,pooled_k_star_ratio_0.99,pooled_k_star_ratio_0.999,pooled_n_over_C,pooled_n_over_C_ok
conv1,conv,0,64,1,False,64.0,0,112.0,112.0,102400,2612.07940495755,1.4913919792804238,0.02330299967625662,2.404276665300561,0.03756682289532127,1.2266931463703015,0.01916708041203596,6.408298825973765,10,64,0.5932610973709933,63,3,5,13,28,0.046875,0.078125,0.203125,0.4375,timm:resnet34.a3_in1k,timm/resnet34.a3_in1k,imagenet_val[6400],1600.0,True,0.046875,0.078125,0.203125,0.4375,1.0,6400.0,606.597595525248,1.1902686012621873,0.018597946894721676,1.4142889416535098,0.02209826471333609,1.0937427280160754,0.01708973012525118,8.62105897108788,10.0,64.0,0.9708793743291716,53.0,1.0,2.0,3.0,3.0,0.015625,0.03125,0.046875,0.046875,100.0,True
act1,act,1,64,1,False,,0,112.0,112.0,102400,41.8483398272824,8.098255527888538,0.1265352426232584,16.43143989203678,0.2567412483130747,3.3296487718409815,0.052025762060015336,7.124270242871073,10,64,0.1338304608959867,61,20,28,45,56,0.3125,0.4375,0.703125,0.875,timm:resnet34.a3_in1k,timm/resnet34.a3_in1k,imagenet_val[6400],1600.0,True,,,,,,6400.0,6.633574547032317,3.010625412879856,0.04704102207624775,3.875033253533987,0.060547394586468545,2.1050221632039503,0.032890971300061723,5.351954034389408,10.0,64.0,0.34149096027343717,61.0,3.0,4.0,8.0,21.0,0.046875,0.0625,0.125,0.328125,100.0,True
layer1.0.conv1,conv,2,64,1,False,64.0,0,56.0,56.0,102400,20929.11329322451,4.0565758982395534,0.06338399840999302,7.958922779207908,0.12435816842512357,2.259252773939472,0.03530082459280425,3.2257989943907295,10,64,0.6330793699661856,64,10,15,33,55,0.15625,0.234375,0.515625,0.859375,timm:resnet34.a3_in1k,timm/resnet34.a3_in1k,imagenet_val[6400],1600.0,True,0.15625,0.234375,0.515625,0.859375,1.0,6400.0,4256.7346001643555,2.485200101689792,0.038831251588903,3.7752500869254733,0.05898828260821052,1.7086587627141108,0.02669779316740798,5.776342956737581,10.0,64.0,0.8669836468047274,64.0,4.0,6.0,10.0,19.0,0.0625,0.09375,0.15625,0.296875,100.0,True
layer1.0.act1,act,3,64,1,False,,0,56.0,56.0,102400,13.675944906421613,9.923096970574823,0.15504839016523161,20.56623999571575,0.3213474999330586,3.9915249141174693,0.06236757678308546,3.9964168830124827,10,64,0.17009581465216173,63,26,36,51,59,0.40625,0.5625,0.796875,0.921875,timm:resnet34.a3_in1k,timm/resnet34.a3_in1k,imagenet_val[6400],1600.0,True,,,,,,6400.0,2.0242991399536177,3.4631478437375964,0.054111685058399944,5.983255068666084,0.09348836044790756,2.1790627141480017,0.034047854908562526,4.666743429172811,10.0,64.0,0.24866705380665843,63.0,6.0,11.0,28.0,50.0,0.09375,0.171875,0.4375,0.78125,100.0,True
layer1.0.conv2,conv,4,64,1,False,64.0,0,56.0,56.0,102400,4024.4736110282993,3.5067579933719584,0.05479309364643685,6.736114842547802,0.1052517944148094,2.361680694161166,0.03690126084626822,2.3547769531524114,10,64,0.9652659200086456,64,11,19,39,58,0.171875,0.296875,0.609375,0.90625,timm:resnet34.a3_in1k,timm/resnet34.a3_in1k,imagenet_val[6400],1600.0,True,0.171875,0.296875,0.609375,0.90625,1.0,6400.0,1045.6171207298107,2.6041349239741725,0.040689608187096445,3.5285577752743524,0.05513371523866176,1.9975149884819314,0.03121117169503018,5.010725725732914,10.0,64.0,0.9131454253698816,64.0,3.0,5.0,11.0,27.0,0.046875,0.078125,0.171875,0.421875,100.0,True
layer1.0.act2,act,5,64,1,False,,0,56.0,56.0,102400,48.74099839330434,14.955727215226439,0.2336832377379131,26.651448593301346,0.41642888427033353,5.581185576703423,0.08720602463599099,1.6881335065264702,10,64,0.9175679923173303,64,31,42,56,63,0.484375,0.65625,0.875,0.984375,timm:resnet34.a3_in1k,timm/resnet34.a3_in1k,imagenet_val[6400],1600.0,True,,,,,,6400.0,8.406935901517276,5.324818291009634,0.08320028579702553,7.703331413337912,0.12036455333340487,3.1729908281708665,0.04957798169016979,2.9646325068014305,10.0,64.0,0.9908548413504398,64.0,7.0,10.0,22.0,48.0,0.109375,0.15625,0.34375,0.75,100.0,True
layer1.0,block,6,64,1,False,,0,56.0,56.0,102400,48.55312970806946,14.856415736285959,0.2321314958794681,26.588668441745646,0.4154479444022757,5.522476799255959,0.08628869998837436,1.6863527127672473,10,64,0.9176587699310093,64,31,42,56,63,0.484375,0.65625,0.875,0.984375,timm:resnet34.a3_in1k,timm/resnet34.a3_in1k,imagenet_val[6400],1600.0,True,,,,,,6400.0,8.406935901517276,5.324818291009634,0.08320028579702553,7.703331413337912,0.12036455333340487,3.1729908281708665,0.04957798169016979,2.9646325068014305,10.0,64.0,0.9908548413504398,64.0,7.0,10.0,22.0,48.0,0.109375,0.15625,0.34375,0.75,100.0,True
layer1.1.conv1,conv,7,64,1,False,64.0,0,56.0,56.0,102400,8980.03183709347,7.672072468730891,0.11987613232392018,15.828301566245436,0.24731721197258494,3.414326137950815,0.05334884590548149,2.1237532446592735,10,64,0.962877154201752,64,20,30,50,62,0.3125,0.46875,0.78125,0.96875,timm:resnet34.a3_in1k,timm/resnet34.a3_in1k,imagenet_val[6400],1600.0,True,0.3125,0.46875,0.78125,0.96875,1.0,6400.0,1516.691183324642,3.8085807611543085,0.05950907439303607,6.135343796724541,0.09586474682382096,2.235743825762809,0.03493349727754389,4.977916977214283,10.0,64.0,0.9738913912111297,64.0,7.0,9.0,15.0,28.0,0.109375,0.140625,0.234375,0.4375,100.0,True
layer1.1.act1,act,8,64,1,False,,0,56.0,56.0,102400,12.355974388676,20.951879274653884,0.32737311366646693,34.620719372513065,0.5409487401955166,7.178843973938871,0.11216943709279487,2.0196799553710645,10,64,0.3180247381820658,64,37,46,58,62,0.578125,0.71875,0.90625,0.96875,timm:resnet34.a3_in1k,timm/resnet34.a3_in1k,imagenet_val[6400],1600.0,True,,,,,,6400.0,1.235710691506689,4.900050500474563,0.07656328906991505,9.463938527804489,0.14787403949694514,2.5895310297591365,0.04046142233998651,3.0523822888873458,10.0,64.0,0.6681487782607236,64.0,11.0,18.0,36.0,56.0,0.171875,0.28125,0.5625,0.875,100.0,True
layer1.1.conv2,conv,9,64,1,False,64.0,0,56.0,56.0,102400,2497.363047403336,2.410315245253494,0.037661175707085846,7.005133242834281,0.10945520691928565,1.5615711833877037,0.02439954974043287,1.9342420840735597,10,64,0.9409259510860536,64,19,30,49,62,0.296875,0.46875,0.765625,0.96875,timm:resnet34.a3_in1k,timm/resnet34.a3_in1k,imagenet_val[6400],1600.0,True,0.296875,0.46875,0.765625,0.96875,1.0,6400.0,565.8317172615682,1.3978533591667832,0.021841458736980988,2.2811616096713414,0.03564315015111471,1.1849391987857982,0.018514674981028097,4.778222221856315,10.0,64.0,0.9263356066740117,64.0,3.0,6.0,17.0,31.0,0.046875,0.09375,0.265625,0.484375,100.0,True
