model,layer,depth_index,C_in,C_out,k,d,r_max,n_samples,n_over_d,kernel_erank_over_rmax,kernel_cond_top_rmax,data_erank_over_rmax,rank_W,n_null,kappa,ostrowski_ok,bound_0.9,bound_ok_0.9,bound_lo_0.9,bound_lo_ok_0.9,out_0.9,kernel_0.9,data_0.9,ortho_0.9,bound_0.95,bound_ok_0.95,bound_lo_0.95,bound_lo_ok_0.95,out_0.95,kernel_0.95,data_0.95,ortho_0.95,bound_0.99,bound_ok_0.99,bound_lo_0.99,bound_lo_ok_0.99,out_0.99,kernel_0.99,data_0.99,ortho_0.99,bound_0.999,bound_ok_0.999,bound_lo_0.999,bound_lo_ok_0.999,out_0.999,kernel_0.999,data_0.999,ortho_0.999,rho_align,rho_align_sigma
a2_bottleneck_s2,conv1,0,3,64,9,27,27,160000,5925.925925925926,0.2897542448040118,258.6111917923254,0.10118730809533182,27,0,258.6111917923254,True,1.0,True,0.037037037037037035,True,0.18518518518518517,0.25925925925925924,0.14814814814814814,0.14814814814814814,1.0,True,0.037037037037037035,True,0.2222222222222222,0.25925925925925924,0.18518518518518517,0.18518518518518517,1.0,True,0.037037037037037035,True,0.2962962962962963,0.37037037037037035,0.37037037037037035,0.37037037037037035,1.0,True,0.037037037037037035,True,0.37037037037037035,0.5925925925925926,0.6666666666666666,0.6666666666666666,0.6978021978021978,0.7112332112332113
a2_bottleneck_s2,layer1.0.conv1,1,64,64,1,64,64,160000,2500.0,0.1500783323164596,57865.41802877456,0.15684167260218254,64,0,57865.41802877456,False,0.96875,True,0.015625,True,0.109375,0.140625,0.125,0.125,0.96875,True,0.015625,True,0.125,0.1875,0.171875,0.171875,0.96875,True,0.015625,True,0.15625,0.34375,0.3125,0.3125,0.96875,True,0.015625,True,0.203125,0.578125,0.609375,0.609375,0.9589285714285712,0.958147616529425
a2_bottleneck_s2,layer1.0.conv2,2,64,64,9,576,64,160000,277.77777777777777,0.27412667358110726,74.00712893877488,0.6230553764443841,64,0,74.00712893877488,True,1.0,True,0.015625,True,0.171875,0.25,0.578125,0.359375,1.0,True,0.015625,True,0.21875,0.375,1.0,0.453125,1.0,True,0.015625,True,0.359375,0.671875,1.0,0.734375,1.0,True,0.03125,True,0.578125,0.921875,1.0,0.953125,0.8967490842490842,0.950378582372592
a2_bottleneck_s2,layer1.0.conv3,3,64,256,1,64,64,160000,2500.0,0.31824374549263407,79.9765961679186,0.2868780786765532,64,0,79.9765961679186,True,1.0,True,0.015625,True,0.109375,0.28125,0.265625,0.265625,1.0,True,0.015625,True,0.15625,0.375,0.421875,0.421875,1.0,True,0.015625,True,0.234375,0.671875,0.71875,0.71875,1.0,True,0.015625,True,0.4375,0.90625,0.921875,0.921875,0.9755494505494504,0.969139194139194
a2_bottleneck_s2,layer1.0.downsample.0,4,64,256,1,64,64,160000,2500.0,0.20592046879581588,3451.2450076868795,0.1567179676413107,64,0,3451.2450076868795,True,0.96875,True,0.015625,True,0.109375,0.15625,0.125,0.125,0.96875,True,0.015625,True,0.125,0.203125,0.171875,0.171875,0.96875,True,0.015625,True,0.140625,0.390625,0.3125,0.3125,0.96875,True,0.015625,True,0.203125,0.671875,0.609375,0.609375,0.9651556776556776,0.9601118078114378
a2_bottleneck_s2,layer1.1.conv1,5,256,64,1,256,64,160000,625.0,0.2714302285865847,45.76453959129991,0.4274611406449226,64,0,45.76453959129991,True,1.0,True,0.015625,True,0.125,0.25,0.421875,0.296875,1.0,True,0.015625,True,0.15625,0.359375,0.671875,0.421875,1.0,True,0.015625,True,0.25,0.640625,1.0,0.703125,1.0,True,0.046875,True,0.453125,0.890625,1.0,0.953125,0.9415293040293038,0.9419192363137722
a2_bottleneck_s2,layer1.1.conv2,6,64,64,9,576,64,160000,277.77777777777777,0.38356247015613626,67.80612343635637,1.0,64,0,67.80612343635637,True,1.0,True,0.015625,True,0.1875,0.359375,1.0,0.4375,1.0,True,0.015625,True,0.265625,0.5,1.0,0.59375,1.0,True,0.015625,True,0.4375,0.78125,1.0,0.859375,1.0,True,0.046875,True,0.734375,0.953125,1.0,0.984375,0.9398351648351648,0.9725459020922815
a2_bottleneck_s2,layer1.1.conv3,7,64,256,1,64,64,160000,2500.0,0.3740370895220222,58.89492080190031,0.3960093088089319,64,0,58.89492080190031,False,0.984375,True,0.015625,True,0.15625,0.3125,0.390625,0.390625,0.984375,True,0.015625,True,0.203125,0.453125,0.546875,0.546875,0.984375,True,0.015625,True,0.328125,0.71875,0.828125,0.828125,0.984375,True,0.03125,True,0.59375,0.9375,0.96875,0.96875,0.9847069597069595,0.9461405529953918
a2_bottleneck_s2,layer1.2.conv1,8,256,64,1,256,64,160000,625.0,0.2249533994166853,65.20195993353396,0.5563458393935463,64,0,65.20195993353396,True,1.0,True,0.015625,True,0.09375,0.21875,0.59375,0.359375,1.0,True,0.015625,True,0.125,0.328125,0.953125,0.5,1.0,True,0.015625,True,0.234375,0.609375,1.0,0.796875,1.0,True,0.03125,True,0.484375,0.890625,1.0,0.96875,0.8727106227106226,0.9303289698349458
a2_bottleneck_s2,layer1.2.conv2,9,64,64,9,576,64,160000,277.77777777777777,0.35168253055394944,28.715905007176886,0.7949652510103525,64,0,28.715905007176886,True,1.0,True,0.015625,True,0.140625,0.3125,1.0,0.34375,1.0,True,0.015625,True,0.171875,0.4375,1.0,0.515625,1.0,True,0.015625,True,0.28125,0.71875,1.0,0.828125,1.0,True,0.109375,True,0.5625,0.9375,1.0,0.984375,0.9205586080586079,0.9629807474945371
