layer,kind,depth_index,C,groups,is_depthwise,r_max,call_index,H,W,n_samples,total_variance,participation_ratio,participation_ratio_norm,effective_rank,effective_rank_norm,stable_rank,stable_rank_norm,powerlaw_alpha,powerlaw_fit_lo,powerlaw_fit_hi,powerlaw_r2,nonzero_eigs,k_star_0.9,k_star_0.95,k_star_0.99,k_star_0.999,k_star_ratio_0.9,k_star_ratio_0.95,k_star_ratio_0.99,k_star_ratio_0.999,model,weights,source,n_over_C,n_over_C_ok,k_star_rmax_0.9,k_star_rmax_0.95,k_star_rmax_0.99,k_star_rmax_0.999,r_max_over_C,pooled_n_samples,pooled_total_variance,pooled_participation_ratio,pooled_participation_ratio_norm,pooled_effective_rank,pooled_effective_rank_norm,pooled_stable_rank,pooled_stable_rank_norm,pooled_powerlaw_alpha,pooled_powerlaw_fit_lo,pooled_powerlaw_fit_hi,pooled_powerlaw_r2,pooled_nonzero_eigs,pooled_k_star_0.9,pooled_k_star_0.95,pooled_k_star_0.99,pooled_k_star_0.999,pooled_k_star_ratio_0.9,pooled_k_star_ratio_0.95,pooled_k_star_ratio_0.99,pooled_k_star_ratio_0.999,pooled_n_over_C,pooled_n_over_C_ok
conv1,conv,0,64,1,False,64.0,0,112.0,112.0,102400,8.27461235532524,1.6848285833660237,0.02632544661509412,2.944368795034722,0.04600576242241753,1.3088981321654902,0.020451533315085785,3.171144014502841,10,64,0.9211550251120002,64,4,6,19,42,0.0625,0.09375,0.296875,0.65625,timm:resnet34.tv_in1k_random,random_init(seed=2),imagenet_val[6400],1600.0,True,0.0625,0.09375,0.296875,0.65625,1.0,6400.0,2.125592415807895,1.4537010305108782,0.02271407860173247,1.7896632483369792,0.0279634882552653,1.2242826346148183,0.019129416165856537,6.453654117520545,10.0,64.0,0.9837797778669143,52.0,2.0,2.0,3.0,3.0,0.03125,0.03125,0.046875,0.046875,100.0,True
act1,act,1,64,1,False,,0,112.0,112.0,102400,2.7052144083603435,2.783523088446381,0.043492548256974704,6.026916391621476,0.09417056861908556,1.7354920091478576,0.027117062642935275,1.7836935030923424,10,64,0.9940962917309308,64,9,17,43,61,0.140625,0.265625,0.671875,0.953125,timm:resnet34.tv_in1k_random,random_init(seed=2),imagenet_val[6400],1600.0,True,,,,,,6400.0,0.6730294204928874,2.222544318258533,0.03472725497278958,3.204121056071228,0.050064391501112936,1.5652774945149146,0.02445746085179554,3.364777922779471,10.0,64.0,0.9877989193586602,64.0,3.0,4.0,7.0,13.0,0.046875,0.0625,0.109375,0.203125,100.0,True
layer1.0.conv1,conv,2,64,1,False,64.0,0,56.0,56.0,102400,7.5004344365164775,3.58028621772593,0.05594197215196765,8.098687917464899,0.12654199871038904,2.0013166369457798,0.03127057245227781,1.6288044773830637,10,64,0.9962468390166622,64,12,22,49,62,0.1875,0.34375,0.765625,0.96875,timm:resnet34.tv_in1k_random,random_init(seed=2),imagenet_val[6400],1600.0,True,0.1875,0.34375,0.765625,0.96875,1.0,6400.0,1.9432467977076442,2.5833130086610283,0.04036426576032857,3.658784007742185,0.05716850012097164,1.727589754300681,0.02699358991094814,3.6908705748224344,10.0,64.0,0.9598823882445531,64.0,4.0,5.0,7.0,18.0,0.0625,0.078125,0.109375,0.28125,100.0,True
layer1.0.act1,act,3,64,1,False,,0,56.0,56.0,102400,2.427828713807221,4.32320517623417,0.06755008087865891,9.702686415702031,0.15160447524534423,2.284748944238138,0.035699202253720905,2.4211407342413187,10,64,0.7641292348687452,64,16,26,45,57,0.25,0.40625,0.703125,0.890625,timm:resnet34.tv_in1k_random,random_init(seed=2),imagenet_val[6400],1600.0,True,,,,,,6400.0,0.615837996236774,2.8474716028022713,0.04449174379378549,4.10868044816431,0.06419813200256734,1.8714075187203034,0.02924074248000474,3.3417887089702543,10.0,64.0,0.9092676608374097,64.0,4.0,5.0,11.0,32.0,0.0625,0.078125,0.171875,0.5,100.0,True
layer1.0.conv2,conv,4,64,1,False,64.0,0,56.0,56.0,102400,5.116462456713813,4.835068481351698,0.07554794502112028,11.40994886121381,0.17828045095646577,2.4256876304430643,0.03790136922567288,1.4612925933505818,10,64,0.9827303208997406,64,19,32,54,63,0.296875,0.5,0.84375,0.984375,timm:resnet34.tv_in1k_random,random_init(seed=2),imagenet_val[6400],1600.0,True,0.296875,0.5,0.84375,0.984375,1.0,6400.0,1.2516186298353795,2.7156170026648434,0.04243151566663818,3.9849245462691103,0.06226444603545485,1.7892881904356026,0.02795762797555629,4.15677091028402,10.0,64.0,0.9497208251248307,64.0,4.0,5.0,10.0,26.0,0.0625,0.078125,0.15625,0.40625,100.0,True
layer1.0.act2,act,5,64,1,False,,0,56.0,56.0,102400,3.731596256063418,2.725004625784433,0.042578197277881764,5.564672851577243,0.08694801330589443,1.7202711210223585,0.02687923626597435,1.4060735511226305,10,64,0.9962391596069439,64,7,14,44,62,0.109375,0.21875,0.6875,0.96875,timm:resnet34.tv_in1k_random,random_init(seed=2),imagenet_val[6400],1600.0,True,,,,,,6400.0,0.9559873146348309,2.3948557099388856,0.03741962046779509,3.488178068100486,0.054502782314070096,1.6396167805782476,0.025619012196535118,2.713960276888865,10.0,64.0,0.9936639685294738,64.0,4.0,5.0,7.0,22.0,0.0625,0.078125,0.109375,0.34375,100.0,True
layer1.0,block,6,64,1,False,,0,56.0,56.0,102400,3.7310906376422692,2.7508965112911303,0.04298275798892391,5.606831530024821,0.08760674265663783,1.7311887481345978,0.02704982418960309,1.4066475391837998,10,64,0.9959998467728345,64,7,14,44,62,0.109375,0.21875,0.6875,0.96875,timm:resnet34.tv_in1k_random,random_init(seed=2),imagenet_val[6400],1600.0,True,,,,,,6400.0,0.9559873146348309,2.3948557099388856,0.03741962046779509,3.488178068100486,0.054502782314070096,1.6396167805782476,0.025619012196535118,2.713960276888865,10.0,64.0,0.9936639685294738,64.0,4.0,5.0,7.0,22.0,0.0625,0.078125,0.109375,0.34375,100.0,True
layer1.1.conv1,conv,7,64,1,False,64.0,0,56.0,56.0,102400,6.937869989958418,3.6626394332113428,0.05722874114392723,8.431510706726785,0.13174235479260601,2.024647205019314,0.03163511257842678,1.5899129184587906,10,64,0.9943980432844505,64,12,24,50,62,0.1875,0.375,0.78125,0.96875,timm:resnet34.tv_in1k_random,random_init(seed=2),imagenet_val[6400],1600.0,True,0.1875,0.375,0.78125,0.96875,1.0,6400.0,1.652978911403134,2.6190876060567745,0.0409232438446371,3.623235566152968,0.05661305572114012,1.7649009802063682,0.027576577815724503,3.747386037812733,10.0,64.0,0.9623604346215507,64.0,3.0,4.0,7.0,19.0,0.046875,0.0625,0.109375,0.296875,100.0,True
layer1.1.act1,act,8,64,1,False,,0,56.0,56.0,102400,2.6486743837145204,5.211738180697631,0.08143340907340048,10.95816249717146,0.17122128901830405,2.7071903606704724,0.04229984938547613,2.283548709565103,10,64,0.6716990552481139,64,16,27,48,59,0.25,0.421875,0.75,0.921875,timm:resnet34.tv_in1k_random,random_init(seed=2),imagenet_val[6400],1600.0,True,,,,,,6400.0,0.6143655248060781,3.3566779236427826,0.05244809255691848,4.452789670986684,0.06957483860916694,2.36491487669908,0.03695179494842313,3.1794908979931984,10.0,64.0,0.8420477722475532,64.0,4.0,5.0,11.0,33.0,0.0625,0.078125,0.171875,0.515625,100.0,True
layer1.1.conv2,conv,9,64,1,False,64.0,0,56.0,56.0,102400,5.332929750572195,5.992114528748383,0.09362678951169348,12.91402897929482,0.20178170280148156,3.102912366668652,0.048483005729197684,1.445066174277245,10,64,0.9824392508875994,64,21,33,55,63,0.328125,0.515625,0.859375,0.984375,timm:resnet34.tv_in1k_random,random_init(seed=2),imagenet_val[6400],1600.0,True,0.328125,0.515625,0.859375,0.984375,1.0,6400.0,1.223515660557359,3.347172995277092,0.05229957805120456,4.336512078877113,0.06775800123245489,2.580271433984182,0.040316741156002846,4.026995252952808,10.0,64.0,0.9301628356759252,64.0,4.0,5.0,10.0,27.0,0.0625,0.078125,0.15625,0.421875,100.0,True
