layer,kind,depth_index,C,groups,is_depthwise,r_max,call_index,H,W,n_samples,total_variance,participation_ratio,participation_ratio_norm,effective_rank,effective_rank_norm,stable_rank,stable_rank_norm,powerlaw_alpha,powerlaw_fit_lo,powerlaw_fit_hi,powerlaw_r2,nonzero_eigs,k_star_0.9,k_star_0.95,k_star_0.99,k_star_0.999,k_star_ratio_0.9,k_star_ratio_0.95,k_star_ratio_0.99,k_star_ratio_0.999,n_over_C,model
conv1,conv,0,64,1,False,64.0,0,112.0,112.0,512,9.99502886344775,1.4347876948676037,0.022418557732306308,2.2983347172278306,0.03591147995668485,1.2026344743544461,0.01879116366178822,3.654664578768973,10,64,0.9393138105099277,64,3,5,16,37,0.046875,0.078125,0.25,0.578125,1,timm:resnext50_32x4d.tv_in1k_random
conv1,conv,0,64,1,False,64.0,0,112.0,112.0,512,9.99502886344775,1.4347876948676037,0.022418557732306308,2.2983347172278306,0.03591147995668485,1.2026344743544461,0.01879116366178822,3.654664578768973,10,64,0.9393138105099277,64,3,5,16,37,0.046875,0.078125,0.25,0.578125,2,timm:resnext50_32x4d.tv_in1k_random
conv1,conv,0,64,1,False,64.0,0,112.0,112.0,512,9.99502886344775,1.4347876948676037,0.022418557732306308,2.2983347172278306,0.03591147995668485,1.2026344743544461,0.01879116366178822,3.654664578768973,10,64,0.9393138105099277,64,3,5,16,37,0.046875,0.078125,0.25,0.578125,5,timm:resnext50_32x4d.tv_in1k_random
conv1,conv,0,64,1,False,64.0,0,112.0,112.0,1024,10.95635402715175,1.4351804700394928,0.022424694844367075,2.3476390747446865,0.036681860542885726,1.2020228627654705,0.018781607230710477,3.444326075791216,10,64,0.9389213614880867,64,3,5,18,39,0.046875,0.078125,0.28125,0.609375,10,timm:resnext50_32x4d.tv_in1k_random
conv1,conv,0,64,1,False,64.0,0,112.0,112.0,2048,11.29298533096619,1.3765950513832337,0.021509297677863026,2.1849003969977123,0.034139068703089255,1.1761943633483836,0.018378036927318493,3.341695842624218,10,64,0.9391268854413969,64,3,5,17,39,0.046875,0.078125,0.265625,0.609375,25,timm:resnext50_32x4d.tv_in1k_random
conv1,conv,0,64,1,False,64.0,0,112.0,112.0,3584,10.688279310205713,1.3915132006739266,0.021742393760530103,2.2353655185522685,0.034927586227379195,1.1826195770629049,0.01847843089160789,3.292157625872442,10,64,0.9378356562434681,64,3,5,17,40,0.046875,0.078125,0.265625,0.625,50,timm:resnext50_32x4d.tv_in1k_random
conv1,conv,0,64,1,False,64.0,0,112.0,112.0,6656,10.720665929023724,1.3880195202752021,0.021687805004300034,2.2266304213512624,0.034791100333613476,1.181084419337156,0.01845444405214306,3.2527279784750944,10,64,0.9349210325046886,64,3,5,17,40,0.046875,0.078125,0.265625,0.625,100,timm:resnext50_32x4d.tv_in1k_random
conv1,conv,0,64,1,False,64.0,0,112.0,112.0,16384,10.650109103470683,1.374758123907525,0.02148059568605508,2.1853367846786123,0.034145887260603316,1.175236249716652,0.018363066401822687,3.24348387122179,10,64,0.9350843870596016,64,3,5,17,40,0.046875,0.078125,0.265625,0.625,250,timm:resnext50_32x4d.tv_in1k_random
act1,act,1,64,1,False,,0,112.0,112.0,512,3.5091866341122455,2.222316316529539,0.03472369244577405,4.146662519979224,0.06479160187467538,1.548978251923257,0.024202785186300892,2.124732039133081,10,64,0.9851177487066237,64,5,11,32,57,0.078125,0.171875,0.5,0.890625,1,timm:resnext50_32x4d.tv_in1k_random
act1,act,1,64,1,False,,0,112.0,112.0,512,3.5091866341122455,2.222316316529539,0.03472369244577405,4.146662519979224,0.06479160187467538,1.548978251923257,0.024202785186300892,2.124732039133081,10,64,0.9851177487066237,64,5,11,32,57,0.078125,0.171875,0.5,0.890625,2,timm:resnext50_32x4d.tv_in1k_random
