layer,kind,depth_index,C,groups,is_depthwise,r_max,call_index,H,W,n_samples,total_variance,participation_ratio,participation_ratio_norm,effective_rank,effective_rank_norm,stable_rank,stable_rank_norm,powerlaw_alpha,powerlaw_fit_lo,powerlaw_fit_hi,powerlaw_r2,nonzero_eigs,k_star_0.9,k_star_0.95,k_star_0.99,k_star_0.999,k_star_ratio_0.9,k_star_ratio_0.95,k_star_ratio_0.99,k_star_ratio_0.999,model,weights,source,n_over_C,n_over_C_ok,k_star_rmax_0.9,k_star_rmax_0.95,k_star_rmax_0.99,k_star_rmax_0.999,r_max_over_C,pooled_n_samples,pooled_total_variance,pooled_participation_ratio,pooled_participation_ratio_norm,pooled_effective_rank,pooled_effective_rank_norm,pooled_stable_rank,pooled_stable_rank_norm,pooled_powerlaw_alpha,pooled_powerlaw_fit_lo,pooled_powerlaw_fit_hi,pooled_powerlaw_r2,pooled_nonzero_eigs,pooled_k_star_0.9,pooled_k_star_0.95,pooled_k_star_0.99,pooled_k_star_0.999,pooled_k_star_ratio_0.9,pooled_k_star_ratio_0.95,pooled_k_star_ratio_0.99,pooled_k_star_ratio_0.999,pooled_n_over_C,pooled_n_over_C_ok
conv1,conv,0,64,1,False,64.0,0,112.0,112.0,102400,8.759079870303879,1.656834798349809,0.025888043724215767,2.8571769990384768,0.0446433906099762,1.29875566056077,0.02029305719626203,3.273357284121925,10,64,0.927338798703821,64,4,6,19,41,0.0625,0.09375,0.296875,0.640625,timm:resnet101.tv_in1k_random,random_init(seed=3),imagenet_val[6400],1600.0,True,0.0625,0.09375,0.296875,0.640625,1.0,6400.0,2.309712041730729,1.507955509867628,0.02356180484168169,1.81965036563178,0.028432036962996562,1.2571730308168172,0.01964332860651277,6.817055684340212,10.0,64.0,0.9800438643704994,53.0,2.0,2.0,3.0,3.0,0.03125,0.03125,0.046875,0.046875,100.0,True
act1,act,1,64,1,False,,0,112.0,112.0,102400,2.8463710826160864,2.639686359247902,0.041245099363248466,5.571566735562294,0.08705573024316085,1.6911016751553545,0.026423463674302414,1.7052758602168823,10,64,0.9938311277607977,64,8,16,43,61,0.125,0.25,0.671875,0.953125,timm:resnet101.tv_in1k_random,random_init(seed=3),imagenet_val[6400],1600.0,True,,,,,,6400.0,0.7286407972557887,2.1977701012615287,0.034340157832211386,3.1193449587166158,0.04873976497994712,1.561049962170071,0.02439140565890736,3.2963688065680805,10.0,64.0,0.9865751349458559,64.0,3.0,4.0,7.0,13.0,0.046875,0.0625,0.109375,0.203125,100.0,True
layer1.0.conv1,conv,2,64,1,False,64.0,0,56.0,56.0,102400,7.44089782087065,2.748119341516828,0.04293936471120044,5.219683697089728,0.081557557767027,1.7445679133386194,0.027258873645915928,4.193189056860728,10,64,0.5461222324817275,64,6,11,29,47,0.09375,0.171875,0.453125,0.734375,timm:resnet101.tv_in1k_random,random_init(seed=3),imagenet_val[6400],1600.0,True,0.09375,0.171875,0.453125,0.734375,1.0,6400.0,2.0447943957522225,2.5084845603320347,0.03919507125518804,3.5445852965416367,0.05538414525846307,1.7033484666349552,0.026614819791171175,4.587560065603902,10.0,64.0,0.8445191778093828,63.0,3.0,5.0,7.0,18.0,0.046875,0.078125,0.109375,0.28125,100.0,True
layer1.0.act1,act,3,64,1,False,,0,56.0,56.0,102400,3.1566495149730622,2.734447329206055,0.04272573951884461,5.47445440496565,0.08553835007758828,1.7407419899883583,0.027199093593568098,4.190853276977705,10,64,0.20608383969764754,63,7,15,35,53,0.109375,0.234375,0.546875,0.828125,timm:resnet101.tv_in1k_random,random_init(seed=3),imagenet_val[6400],1600.0,True,,,,,,6400.0,0.8361695543425026,2.3436043877866886,0.03661881855916701,3.4914092347099146,0.054553269292342416,1.6251664609011374,0.02539322595158027,4.172236697101553,10.0,64.0,0.4707216220565654,63.0,3.0,5.0,10.0,28.0,0.046875,0.078125,0.15625,0.4375,100.0,True
layer1.0.conv2,conv,4,64,1,False,64.0,0,56.0,56.0,102400,6.367978898670853,3.4733897813052317,0.054271715332894245,8.050140480270969,0.12578344500423388,1.9764295465162423,0.030881711664316285,1.6485272566766336,10,64,0.9914082776680677,64,13,25,49,62,0.203125,0.390625,0.765625,0.96875,timm:resnet101.tv_in1k_random,random_init(seed=3),imagenet_val[6400],1600.0,True,0.203125,0.390625,0.765625,0.96875,1.0,6400.0,1.5870802563851125,2.2705618532717042,0.03547752895737038,3.350147406373012,0.05234605322457831,1.59547659568213,0.02492932180753328,4.148113664278548,10.0,64.0,0.9509981551044343,64.0,3.0,5.0,10.0,24.0,0.046875,0.078125,0.15625,0.375,100.0,True
layer1.0.act2,act,5,64,1,False,,0,56.0,56.0,102400,2.34764524469789,4.126919976528252,0.06448312463325394,8.939722216744373,0.13968315963663083,2.2998751022021175,0.03593554847190809,2.841461404039197,10,64,0.7059565010316209,64,14,25,43,54,0.21875,0.390625,0.671875,0.84375,timm:resnet101.tv_in1k_random,random_init(seed=3),imagenet_val[6400],1600.0,True,,,,,,6400.0,0.5762607911387058,2.6239696676241353,0.040999526056627114,3.6777534391296642,0.057464897486401004,1.8548928657634927,0.028982701027554573,3.8329919129379904,10.0,64.0,0.8382504720802084,64.0,3.0,5.0,11.0,31.0,0.046875,0.078125,0.171875,0.484375,100.0,True
layer1.0.conv3,conv,6,256,1,False,64.0,0,56.0,56.0,102400,4.856588359877783,3.6229931120227503,0.014152316843838868,8.06367113539256,0.03149871537262719,2.0613503318196065,0.008052149733670338,10.017048619650602,10,256,0.8416557571279483,157,13,23,41,53,0.05078125,0.08984375,0.16015625,0.20703125,timm:resnet101.tv_in1k_random,random_init(seed=3),imagenet_val[6400],400.0,True,0.203125,0.359375,0.640625,0.828125,0.25,6400.0,1.1945950637545768,2.39360774694629,0.009350030261508945,3.443219429216687,0.013450075895377684,1.693304376229499,0.006614470219646481,8.904481762874678,10.0,256.0,0.886299272621495,161.0,3.0,5.0,11.0,29.0,0.01171875,0.01953125,0.04296875,0.11328125,25.0,False
layer1.0.downsample.0,conv,7,256,1,False,64.0,0,56.0,56.0,102400,7.622639250688387,2.803805013144058,0.010952363332593976,5.55057090878531,0.021681917612442616,1.7593730427692784,0.006872550948317494,9.625368409089127,10,256,0.8139111434012232,157,6,13,39,59,0.0234375,0.05078125,0.15234375,0.23046875,timm:resnet101.tv_in1k_random,random_init(seed=3),imagenet_val[6400],400.0,True,0.09375,0.203125,0.609375,0.921875,0.25,6400.0,2.005590314408569,2.4648610275179457,0.009628363388741975,3.4971978216318154,0.013660928990749279,1.6864811918854221,0.00658781715580243,8.466305524639388,10.0,256.0,0.8678279353701779,160.0,3.0,5.0,7.0,21.0,0.01171875,0.01953125,0.02734375,0.08203125,25.0,False
layer1.0.act3,act,8,256,1,False,,0,56.0,56.0,102400,3.1244224729228667,3.5346256405509497,0.013807131408402147,7.520227423225997,0.02937588837197655,2.1449193084811857,0.008378591048754632,2.4618214095251947,10,256,0.4191237557703107,255,10,25,89,198,0.0390625,0.09765625,0.34765625,0.7734375,timm:resnet101.tv_in1k_random,random_init(seed=3),imagenet_val[6400],400.0,True,,,,,,6400.0,0.8171025314594174,2.923228327625608,0.011418860654787531,4.078553654675778,0.015931850213577257,2.0166434106580207,0.007877513322882893,3.130658704611712,10.0,256.0,0.7960370086230976,256.0,4.0,5.0,11.0,45.0,0.015625,0.01953125,0.04296875,0.17578125,25.0,False
layer1.0,block,9,256,1,False,,0,56.0,56.0,102400,3.1177655922745595,3.5315795823753793,0.013795232743653825,7.500924831975644,0.02930048762490486,2.1452203062154154,0.008379766821153966,2.458453581340577,10,256,0.42149128852496565,255,10,25,89,198,0.0390625,0.09765625,0.34765625,0.7734375,timm:resnet101.tv_in1k_random,random_init(seed=3),imagenet_val[6400],400.0,True,,,,,,6400.0,0.8171025314594174,2.923228327625608,0.011418860654787531,4.078553654675778,0.015931850213577257,2.0166434106580207,0.007877513322882893,3.130658704611712,10.0,256.0,0.7960370086230976,256.0,4.0,5.0,11.0,45.0,0.015625,0.01953125,0.04296875,0.17578125,25.0,False
layer1.1.conv1,conv,10,64,1,False,64.0,0,56.0,56.0,102400,5.3996311821622065,3.83207743192151,0.059876209873773595,7.428648482461393,0.11607263253845927,2.3358148626765196,0.03649710722932062,2.0976114993105734,10,64,0.9693001933087229,64,10,18,41,59,0.15625,0.28125,0.640625,0.921875,timm:resnet101.tv_in1k_random,random_init(seed=3),imagenet_val[6400],1600.0,True,0.15625,0.28125,0.640625,0.921875,1.0,6400.0,1.4110320073715001,2.933588575385985,0.045837321490406015,4.106509457859057,0.06416421027904777,2.071172074601958,0.0323620636656556,3.1210346416623684,10.0,64.0,0.9898608144911205,64.0,4.0,6.0,11.0,30.0,0.0625,0.09375,0.171875,0.46875,100.0,True
layer1.1.act1,act,11,64,1,False,,0,56.0,56.0,102400,2.5824111288181255,3.5038658753974006,0.054747904303084384,6.7070451335315475,0.10479758021143043,2.177623976148921,0.03402537462732689,3.915507346810511,10,64,0.620784634124758,62,9,17,36,49,0.140625,0.265625,0.5625,0.765625,timm:resnet101.tv_in1k_random,random_init(seed=3),imagenet_val[6400],1600.0,True,,,,,,6400.0,0.6809145667582273,2.4916881250660996,0.038932626954157806,3.597646403447442,0.05621322505386628,1.7719330102549182,0.027686453285233097,7.922146887382024,10.0,64.0,0.2769304377278714,62.0,3.0,5.0,11.0,30.0,0.046875,0.078125,0.171875,0.46875,100.0,True
