layer,kind,depth_index,C,groups,is_depthwise,r_max,call_index,H,W,n_samples,total_variance,participation_ratio,participation_ratio_norm,effective_rank,effective_rank_norm,stable_rank,stable_rank_norm,powerlaw_alpha,powerlaw_fit_lo,powerlaw_fit_hi,powerlaw_r2,nonzero_eigs,k_star_0.9,k_star_0.95,k_star_0.99,k_star_0.999,k_star_ratio_0.9,k_star_ratio_0.95,k_star_ratio_0.99,k_star_ratio_0.999,n_over_C,pooled_C,pooled_n_samples,pooled_total_variance,pooled_participation_ratio,pooled_participation_ratio_norm,pooled_effective_rank,pooled_effective_rank_norm,pooled_stable_rank,pooled_stable_rank_norm,pooled_powerlaw_alpha,pooled_powerlaw_fit_lo,pooled_powerlaw_fit_hi,pooled_powerlaw_r2,pooled_nonzero_eigs,pooled_k_star_0.9,pooled_k_star_0.95,pooled_k_star_0.99,pooled_k_star_0.999,pooled_k_star_ratio_0.9,pooled_k_star_ratio_0.95,pooled_k_star_ratio_0.99,pooled_k_star_ratio_0.999,pooled_n_over_C,epoch,test_acc
features.0,conv,0,15,1,False,15,0,32.0,32.0,160000,5.647315806154765,4.368622940191726,0.291241529346115,6.0886653651608045,0.40591102434405363,2.532184082815492,0.16881227218769945,,10,15,,15,6,8,10,12,0.4,0.5333333333333333,0.6666666666666666,0.8,10666.666666666666,15.0,10000.0,1.1831305127042617,2.025129074338557,0.13500860495590378,2.4439587060455055,0.1629305804030337,1.5231407943863142,0.10154271962575429,,10.0,15.0,,15.0,3.0,3.0,3.0,6.0,0.2,0.2,0.2,0.4,666.6666666666666,3,33.29
features.3,conv,1,48,1,False,48,0,32.0,32.0,160000,17.354793461847933,10.060356355878406,0.20959075741413347,15.00000101829024,0.31250002121438,4.669009687440295,0.09727103515500614,3.2604268792309576,10,48,0.9782612095572898,48,14,19,31,44,0.2916666666666667,0.3958333333333333,0.6458333333333334,0.9166666666666666,3333.3333333333335,48.0,10000.0,2.2966521511485563,3.5200133347713094,0.07333361114106894,4.267794529917526,0.08891238603994846,2.443779826113937,0.05091207971070702,6.334627835546005,10.0,48.0,0.9795535508895927,48.0,4.0,4.0,7.0,14.0,0.08333333333333333,0.08333333333333333,0.14583333333333334,0.2916666666666667,208.33333333333334,3,33.29
features.7,conv,2,101,1,False,101,0,16.0,16.0,160000,63.729625699458644,16.371873905799507,0.16209776144355947,28.734043416308012,0.28449547936938624,6.9239811233582245,0.06855426854810123,2.0511078755941408,10,101,0.988863343763533,101,30,46,79,98,0.297029702970297,0.45544554455445546,0.7821782178217822,0.9702970297029703,1584.1584158415842,101.0,10000.0,10.859265240612498,5.194868353397586,0.05143434013264937,6.9838000053057705,0.06914653470599773,3.1682896091644164,0.03136920405113284,3.8754098821904948,10.0,101.0,0.9671865738651501,101.0,6.0,8.0,15.0,40.0,0.0594059405940594,0.07920792079207921,0.1485148514851485,0.39603960396039606,99.00990099009901,3,33.29
features.10,conv,3,116,1,False,116,0,16.0,16.0,160000,91.08386929744286,19.008500348186384,0.16386638231195158,36.45016868525154,0.3142255921142374,6.735311687520901,0.058063031788973284,1.615307800748914,10,116,0.9964964640767918,116,43,66,101,115,0.3706896551724138,0.5689655172413793,0.8706896551724138,0.9913793103448276,1379.3103448275863,116.0,10000.0,14.2701810949334,5.522238444735558,0.047605503833927226,8.36270027264399,0.07209224372968956,3.0098509080653577,0.025946990586770326,3.275368944611669,10.0,116.0,0.9731989095598336,116.0,7.0,11.0,25.0,63.0,0.0603448275862069,0.09482758620689655,0.21551724137931033,0.5431034482758621,86.20689655172414,3,33.29
features.14,conv,4,226,1,False,226,0,8.0,8.0,160000,226.91529334188476,19.280087237452715,0.08531012051970228,41.925187294083194,0.1855096782924035,6.699670968799896,0.029644561808849095,1.662757533980793,10,226,0.996342486373752,226,54,95,178,220,0.23893805309734514,0.42035398230088494,0.7876106194690266,0.9734513274336283,707.9646017699115,226.0,10000.0,43.67624156948768,6.789174837282616,0.030040596625144318,10.314240849104866,0.04563823384559675,4.192951092433647,0.01855288093997189,2.8197204421111333,10.0,226.0,0.9688951189022315,226.0,9.0,13.0,39.0,116.0,0.03982300884955752,0.05752212389380531,0.17256637168141592,0.5132743362831859,44.24778761061947,3,33.29
features.17,conv,5,238,1,False,238,0,8.0,8.0,160000,244.53950135040483,28.31165907008349,0.11895655071463651,58.22686730196034,0.24465070294941318,10.038792555044626,0.04217980065144801,1.4840681934905706,10,238,0.9968594189643288,238,78,128,205,234,0.3277310924369748,0.5378151260504201,0.8613445378151261,0.9831932773109243,672.2689075630252,238.0,10000.0,45.11213094567964,7.694634307580869,0.03233039625033979,12.464721548157044,0.052372779614105226,4.518750394912263,0.018986346197110347,2.480120175531478,10.0,238.0,0.9756090357357279,238.0,11.0,18.0,61.0,158.0,0.046218487394957986,0.07563025210084033,0.25630252100840334,0.6638655462184874,42.016806722689076,3,33.29
features.20,conv,6,244,1,False,244,0,8.0,8.0,160000,264.10240075036046,34.79530463534233,0.1426037075218948,68.39665312185917,0.2803141521387671,12.286956694775439,0.05035637989662065,1.4248039818718394,10,244,0.9968497916156378,244,91,142,215,241,0.3729508196721312,0.5819672131147541,0.8811475409836066,0.9877049180327869,655.7377049180328,244.0,10000.0,45.68023371443538,9.428192788001674,0.03864013437705604,15.490787443009694,0.06348683378282662,4.905054050882536,0.020102680536403836,2.476471836133039,10.0,244.0,0.9740101612163431,244.0,14.0,23.0,76.0,172.0,0.05737704918032787,0.0942622950819672,0.3114754098360656,0.7049180327868853,40.98360655737705,3,33.29
features.24,conv,7,466,1,False,466,0,4.0,4.0,160000,541.982305951508,18.96019504914856,0.040687113839374595,52.79301806818667,0.11328973834374821,7.697090779781972,0.016517362188373328,1.500721673150961,10,466,0.9946001179735221,466,86,175,360,451,0.18454935622317598,0.37553648068669526,0.7725321888412017,0.9678111587982833,343.3476394849785,466.0,10000.0,108.91904378427661,10.072988072306968,0.021615854232418387,18.00913590172742,0.03864621438138931,5.459090970701128,0.011714787490774953,2.146054475599447,10.0,466.0,0.9657938356672305,466.0,16.0,33.0,147.0,335.0,0.034334763948497854,0.07081545064377683,0.315450643776824,0.7188841201716738,21.459227467811157,3,33.29
features.27,conv,8,481,1,False,481,0,4.0,4.0,160000,492.63461921314587,27.39082148943447,0.05694557482210908,74.12955159687759,0.15411549188540039,9.854654211706587,0.020487846593984588,1.3681824221869312,10,481,0.9966003994412779,481,128,234,405,472,0.2661122661122661,0.4864864864864865,0.841995841995842,0.9812889812889813,332.64033264033264,481.0,10000.0,102.15909754453305,10.929936799043254,0.022723361328572254,20.09748217230463,0.041782707218928544,5.701564884354645,0.011853565248138555,1.94910462533083,10.0,481.0,0.9770082423103696,481.0,18.0,40.0,178.0,383.0,0.037422037422037424,0.08316008316008316,0.3700623700623701,0.7962577962577962,20.79002079002079,3,33.29
features.30,conv,9,489,1,False,489,0,4.0,4.0,160000,484.38710501893473,33.51763603770639,0.06854322298099466,89.20772121625707,0.182428877742857,10.655289965611406,0.021789959029880176,1.3441289289669665,10,489,0.9972773902329984,489,151,259,421,481,0.30879345603271985,0.5296523517382413,0.8609406952965235,0.983640081799591,327.19836400817996,489.0,10000.0,100.37674831349956,11.871715367813561,0.024277536539496034,21.824660206268543,0.04463120696578434,6.076866367696248,0.012427129586290896,1.9645335389300205,10.0,489.0,0.9757026700882229,489.0,19.0,44.0,188.0,392.0,0.03885480572597137,0.08997955010224949,0.38445807770961143,0.8016359918200409,20.449897750511248,3,33.29
