layer,kind,depth_index,C,groups,is_depthwise,r_max,call_index,H,W,n_samples,total_variance,participation_ratio,participation_ratio_norm,effective_rank,effective_rank_norm,stable_rank,stable_rank_norm,powerlaw_alpha,powerlaw_fit_lo,powerlaw_fit_hi,powerlaw_r2,nonzero_eigs,k_star_0.9,k_star_0.95,k_star_0.99,k_star_0.999,k_star_ratio_0.9,k_star_ratio_0.95,k_star_ratio_0.99,k_star_ratio_0.999,n_over_C,pooled_C,pooled_n_samples,pooled_total_variance,pooled_participation_ratio,pooled_participation_ratio_norm,pooled_effective_rank,pooled_effective_rank_norm,pooled_stable_rank,pooled_stable_rank_norm,pooled_powerlaw_alpha,pooled_powerlaw_fit_lo,pooled_powerlaw_fit_hi,pooled_powerlaw_r2,pooled_nonzero_eigs,pooled_k_star_0.9,pooled_k_star_0.95,pooled_k_star_0.99,pooled_k_star_0.999,pooled_k_star_ratio_0.9,pooled_k_star_ratio_0.95,pooled_k_star_ratio_0.99,pooled_k_star_ratio_0.999,pooled_n_over_C,epoch,test_acc
layer3.0,block,17,256,1,False,,0,8.0,8.0,160000,1.7169526273817843,111.0196732085684,0.43367059847097034,170.22057647984522,0.6649241268743954,27.50050084040732,0.10742383140784109,0.8564380034715346,10,256,0.9874113259021751,256,182,214,246,255,0.7109375,0.8359375,0.9609375,0.99609375,625.0,256.0,10000.0,0.11595260535822212,20.791572317739938,0.08121707936617163,50.371716272414915,0.19676451668912076,7.039421159330754,0.027497738903635757,1.3909546378721716,10.0,256.0,0.9969807149414107,256.0,80.0,135.0,219.0,252.0,0.3125,0.52734375,0.85546875,0.984375,39.0625,100,95.07
layer3.1.conv1,conv,18,256,1,False,256.0,0,8.0,8.0,160000,2.3586573635667416,38.217453375387905,0.149286927247609,82.08247021789971,0.32063464928867075,8.642396137366584,0.03375935991158822,1.778348493266817,10,256,0.9573580057519752,256,90,128,206,249,0.3515625,0.5,0.8046875,0.97265625,625.0,256.0,10000.0,0.18944198117230854,12.989398481920196,0.050739837820000765,27.03051682734538,0.10558795635681789,5.076428035993753,0.019829797015600597,2.59846397715577,10.0,256.0,0.9661633670175495,256.0,31.0,50.0,112.0,201.0,0.12109375,0.1953125,0.4375,0.78515625,39.0625,100,95.07
layer3.1.conv2,conv,19,256,1,False,256.0,0,8.0,8.0,160000,0.40238278442060815,22.269365355805377,0.08698970842111475,64.55081398629238,0.2521516171339546,5.486418774828009,0.02143132333917191,1.8238766944121976,10,256,0.9618119972885023,256,80,119,199,247,0.3125,0.46484375,0.77734375,0.96484375,625.0,256.0,10000.0,0.04025699036621029,8.939736048999748,0.034920843941405266,23.358352027786022,0.09124356260853915,3.396036277483328,0.01326576670891925,2.753890763202605,10.0,256.0,0.9566533907130271,256.0,31.0,48.0,105.0,192.0,0.12109375,0.1875,0.41015625,0.75,39.0625,100,95.07
layer3.1,block,20,256,1,False,,0,8.0,8.0,160000,2.181974824567846,115.29104554774676,0.4503556466708858,172.64099519729604,0.6743788874894376,26.423237794722397,0.10321577263563436,0.8771400187327826,10,256,0.9848874037845954,256,181,214,246,255,0.70703125,0.8359375,0.9609375,0.99609375,625.0,256.0,10000.0,0.1679389871601544,25.904057187742808,0.10118772338962034,59.52275868854939,0.23251077612714605,8.847777572858252,0.03456163114397755,1.4327063697802003,10.0,256.0,0.9964611450484665,256.0,86.0,140.0,221.0,252.0,0.3359375,0.546875,0.86328125,0.984375,39.0625,100,95.07
layer4.0.conv1,conv,21,512,1,False,512.0,0,4.0,4.0,160000,2.6297704552276358,35.15609517762585,0.06866424839380049,69.7436893202224,0.13621814320355938,9.366850048570404,0.01829462900111407,2.1765264890046643,10,512,0.9841540673918427,512,69,114,276,454,0.134765625,0.22265625,0.5390625,0.88671875,312.5,512.0,10000.0,0.4094916578706906,14.39358073238636,0.02811246236794211,27.046342930132962,0.05282488853541594,6.538940859871744,0.012771368866937,2.4576260876979013,10.0,512.0,0.9872132765528995,512.0,27.0,43.0,133.0,346.0,0.052734375,0.083984375,0.259765625,0.67578125,19.53125,100,95.07
layer4.0.conv2,conv,22,512,1,False,512.0,0,4.0,4.0,160000,0.6783402930607444,35.73114994104385,0.06978740222860128,60.46163832116048,0.11808913734601656,13.5618358057259,0.0264879605580584,2.632861424311607,10,512,0.9744970613671204,512,57,87,193,385,0.111328125,0.169921875,0.376953125,0.751953125,312.5,512.0,10000.0,0.1520207907925315,11.83070745139765,0.023106850491011036,17.88227424916755,0.034926316892905374,6.183649704116353,0.012077440828352251,2.9856699222045866,10.0,512.0,0.9873721638781239,512.0,15.0,23.0,60.0,187.0,0.029296875,0.044921875,0.1171875,0.365234375,19.53125,100,95.07
layer4.0.downsample.0,conv,23,512,1,False,256.0,0,4.0,4.0,160000,0.20162596821352588,27.117895652310466,0.05296463994591888,46.74748671454644,0.09130368498934852,10.895722619909609,0.021280708242010955,7.223753733725037,10,512,0.597246135677352,376,46,72,148,226,0.08984375,0.140625,0.2890625,0.44140625,312.5,512.0,10000.0,0.030943093015147444,11.72553143579343,0.022901428585534043,22.120260172806887,0.04320363315001345,5.3763828225824,0.01050074770035625,7.2943875121442865,10.0,512.0,0.6185439769392442,381.0,23.0,39.0,103.0,201.0,0.044921875,0.076171875,0.201171875,0.392578125,19.53125,100,95.07
layer4.0,block,24,512,1,False,,0,4.0,4.0,160000,3.7573017125752908,41.307449625920036,0.08067861255062507,95.08137450097902,0.18570580957222466,11.430620568731989,0.022325430798304666,1.5566792875711497,10,512,0.9913810284910944,512,133,228,409,497,0.259765625,0.4453125,0.798828125,0.970703125,312.5,512.0,10000.0,0.7294378324021039,13.067244163546901,0.02552196125692754,25.267367708255392,0.04935032755518631,6.280380455324306,0.012266368076805286,1.6906287516800675,10.0,512.0,0.992685380291017,512.0,27.0,68.0,259.0,460.0,0.052734375,0.1328125,0.505859375,0.8984375,19.53125,100,95.07
layer4.1.conv1,conv,25,512,1,False,512.0,0,4.0,4.0,160000,3.652776659936231,10.434163058808009,0.020379224724234393,26.218608311781406,0.05120821935894806,3.6375369781655533,0.007104564410479596,3.2792625088850125,10,512,0.9824097410112642,512,31,44,91,219,0.060546875,0.0859375,0.177734375,0.427734375,312.5,512.0,10000.0,1.383278438115227,5.775766811911014,0.011280794554513699,8.842222614055306,0.01726996604307677,2.8347940570681396,0.00553670714271121,3.4307736514405835,10.0,512.0,0.9823728283719798,512.0,9.0,10.0,20.0,70.0,0.017578125,0.01953125,0.0390625,0.13671875,19.53125,100,95.07
layer4.1.conv2,conv,26,512,1,False,512.0,0,4.0,4.0,160000,0.16427793776233454,9.053693113168292,0.01768299436165682,9.69264674761501,0.018930950678935566,7.488672657387054,0.01462631378395909,3.0630527824691183,10,512,0.9685070712332325,512,8,9,10,56,0.015625,0.017578125,0.01953125,0.109375,312.5,512.0,10000.0,0.15300197587882025,8.96016271169609,0.017500317796281424,9.340635090171373,0.018243427910490963,7.52584938468661,0.014698924579466035,4.08437918852007,10.0,512.0,0.9917141721652212,512.0,8.0,9.0,9.0,21.0,0.015625,0.017578125,0.017578125,0.041015625,19.53125,100,95.07
layer4.1,block,27,512,1,False,,0,4.0,4.0,160000,29.24912314059165,11.56940714651391,0.02259649833303498,18.56326725575463,0.036256381358895765,7.143805496611627,0.013952745110569584,1.651356275446394,10,512,0.9928948769513991,512,15,45,205,445,0.029296875,0.087890625,0.400390625,0.869140625,312.5,512.0,10000.0,24.865120208267445,9.444858568887003,0.018446989392357428,11.41727621926834,0.022299367615758476,6.332525243237483,0.012368213365698209,2.0878514547445017,10.0,512.0,0.995592902942549,512.0,9.0,9.0,35.0,205.0,0.017578125,0.017578125,0.068359375,0.400390625,19.53125,100,95.07
fc,linear,28,10,1,False,10.0,0,,,10000,108.73132299567267,7.78891006834386,0.778891006834386,8.409474715300226,0.8409474715300226,4.522625374709504,0.4522625374709504,,10,10,,9,8,9,9,9,0.8,0.9,0.9,0.9,1000.0,,,,,,,,,,,,,,,,,,,,,,,,100,95.07
