layer,kind,depth_index,C,groups,is_depthwise,r_max,call_index,H,W,n_samples,total_variance,participation_ratio,participation_ratio_norm,effective_rank,effective_rank_norm,stable_rank,stable_rank_norm,powerlaw_alpha,powerlaw_fit_lo,powerlaw_fit_hi,powerlaw_r2,nonzero_eigs,k_star_0.9,k_star_0.95,k_star_0.99,k_star_0.999,k_star_ratio_0.9,k_star_ratio_0.95,k_star_ratio_0.99,k_star_ratio_0.999,model,weights,source,n_over_C,n_over_C_ok,k_star_rmax_0.9,k_star_rmax_0.95,k_star_rmax_0.99,k_star_rmax_0.999,r_max_over_C,pooled_n_samples,pooled_total_variance,pooled_participation_ratio,pooled_participation_ratio_norm,pooled_effective_rank,pooled_effective_rank_norm,pooled_stable_rank,pooled_stable_rank_norm,pooled_powerlaw_alpha,pooled_powerlaw_fit_lo,pooled_powerlaw_fit_hi,pooled_powerlaw_r2,pooled_nonzero_eigs,pooled_k_star_0.9,pooled_k_star_0.95,pooled_k_star_0.99,pooled_k_star_0.999,pooled_k_star_ratio_0.9,pooled_k_star_ratio_0.95,pooled_k_star_ratio_0.99,pooled_k_star_ratio_0.999,pooled_n_over_C,pooled_n_over_C_ok
conv1,conv,0,64,1,False,64.0,0,112.0,112.0,102400,7.090533504317792,1.7772212537472303,0.027769082089800473,3.152155613526654,0.04925243146135397,1.3488318885429489,0.021075498258483576,3.2016462108824544,10,64,0.9258669568423223,64,4,7,20,43,0.0625,0.109375,0.3125,0.671875,resnet50_random,random_init(seed=5),imagenet_val[6400],1600.0,True,0.0625,0.109375,0.3125,0.671875,1.0,6400.0,1.865903119328934,1.52459811941678,0.023821845615887186,1.8435522943009022,0.028805504598451596,1.265328780182807,0.01977076219035636,6.775603103158232,10.0,64.0,0.9651998519675292,53.0,2.0,2.0,3.0,3.0,0.03125,0.03125,0.046875,0.046875,100.0,True
relu,act,1,64,1,False,,0,112.0,112.0,102400,2.370109488273107,2.901782805228469,0.04534035633169483,6.283388137186742,0.09817793964354285,1.7852669943717248,0.0278947967870582,1.7932369241364225,10,64,0.9925505966320071,64,9,18,44,61,0.140625,0.28125,0.6875,0.953125,resnet50_random,random_init(seed=5),imagenet_val[6400],1600.0,True,,,,,,6400.0,0.600646004283118,2.3105210310038493,0.036101891109435146,3.303283909577047,0.05161381108714136,1.6116291361846315,0.025181705252884868,3.398151142782871,10.0,64.0,0.9876154049976996,64.0,3.0,5.0,7.0,13.0,0.046875,0.078125,0.109375,0.203125,100.0,True
layer1.0.conv1,conv,2,64,1,False,64.0,0,56.0,56.0,102400,6.898278705220477,2.744360470043145,0.042880632344424144,5.247929929495697,0.08199890514837027,1.7310401387470942,0.027047502167923346,3.8300024353969317,10,64,0.7151300207441258,64,6,11,28,46,0.09375,0.171875,0.4375,0.71875,resnet50_random,random_init(seed=5),imagenet_val[6400],1600.0,True,0.09375,0.171875,0.4375,0.71875,1.0,6400.0,1.7612085939126587,2.516975895811674,0.03932774837205741,3.572237601871349,0.05581621252923983,1.7046708983057433,0.02663548278602724,4.884999085208755,10.0,64.0,0.828717449314429,64.0,3.0,5.0,7.0,19.0,0.046875,0.078125,0.109375,0.296875,100.0,True
layer1.0.relu,act,3,64,1,False,,0,56.0,56.0,102400,2.7968737540218225,3.377628063216968,0.05277543848776513,6.6397819047898174,0.1037465922623409,1.999291621090957,0.031238931579546204,3.0133771467533954,10,64,0.656916794616281,63,8,16,37,53,0.125,0.25,0.578125,0.828125,resnet50_random,random_init(seed=5),imagenet_val[6400],1600.0,True,,,,,,6400.0,0.7016534287073094,2.8724180003996986,0.04488153125624529,4.109111422640532,0.06420486597875831,1.8944965921697934,0.02960150925265302,4.541784147390774,10.0,64.0,0.5542400433653194,64.0,4.0,5.0,10.0,29.0,0.0625,0.078125,0.15625,0.453125,100.0,True
layer1.0.conv2,conv,4,64,1,False,64.0,0,56.0,56.0,102400,5.104755146060902,4.655534285579871,0.07274272321218549,10.511219904486344,0.16423781100759913,2.443508514322631,0.03817982053629111,1.6163779656977257,10,64,0.9927255111153647,64,16,29,52,63,0.25,0.453125,0.8125,0.984375,resnet50_random,random_init(seed=5),imagenet_val[6400],1600.0,True,0.25,0.453125,0.8125,0.984375,1.0,6400.0,1.1948149533657402,3.056079579568969,0.04775124343076514,4.270704482265666,0.06672975753540103,2.056139791203326,0.03212718423755197,4.240838435468765,10.0,64.0,0.9525200369590271,64.0,4.0,5.0,11.0,26.0,0.0625,0.078125,0.171875,0.40625,100.0,True
layer1.0.relu,act,5,64,1,False,,1,56.0,56.0,102400,2.168405554455192,5.320051857795092,0.08312581027804831,11.506434825664789,0.17978804415101232,2.750366044579471,0.04297446944655423,4.750654883844701,10,64,0.20340265254451328,63,18,28,45,54,0.28125,0.4375,0.703125,0.84375,resnet50_random,random_init(seed=5),imagenet_val[6400],1600.0,True,,,,,,6400.0,0.48301221365299984,3.27359006127554,0.051149844707430316,4.64721213330019,0.07261268958281547,2.293899816094131,0.0358421846264708,4.971735755941064,10.0,64.0,0.5694462609889415,64.0,4.0,6.0,13.0,33.0,0.0625,0.09375,0.203125,0.515625,100.0,True
layer1.0.conv3,conv,6,256,1,False,64.0,0,56.0,56.0,102400,4.288375700816027,5.402506098239534,0.02110353944624818,11.16426751686219,0.04361041998774293,2.925084639941351,0.011426111874770902,10.147978335622359,10,256,0.8436521122738884,158,16,26,43,53,0.0625,0.1015625,0.16796875,0.20703125,resnet50_random,random_init(seed=5),imagenet_val[6400],400.0,True,0.25,0.40625,0.671875,0.828125,0.25,6400.0,0.9574419154655359,3.249133001203958,0.01269192578595296,4.525474798985468,0.017677635933536984,2.4497478043778487,0.009569327360850971,9.133245577309339,10.0,256.0,0.8865960454538752,158.0,4.0,6.0,12.0,32.0,0.015625,0.0234375,0.046875,0.125,25.0,False
layer1.0.downsample.0,conv,7,256,1,False,64.0,0,56.0,56.0,102400,6.689303646235069,2.924579628760039,0.011424139174843903,5.774751859650833,0.022557624451761068,1.8107153043792725,0.007073106657731533,9.648279950439044,10,256,0.815681049032819,159,6,14,40,60,0.0234375,0.0546875,0.15625,0.234375,resnet50_random,random_init(seed=5),imagenet_val[6400],400.0,True,0.09375,0.21875,0.625,0.9375,0.25,6400.0,1.7440589328667582,2.5411597616813206,0.009926405319067659,3.6316766184364555,0.014186236790767404,1.718311616012376,0.0067121547500483434,8.526876398794979,10.0,256.0,0.8650117295701851,158.0,4.0,5.0,7.0,22.0,0.015625,0.01953125,0.02734375,0.0859375,25.0,False
layer1.0.relu,act,8,256,1,False,,2,56.0,56.0,102400,4.592421941650641,4.247617665438064,0.016592256505617436,10.437671119544081,0.04077215281071907,2.416341936147094,0.009438835688074586,2.682239125226183,10,256,0.42958236615647505,254,19,43,124,202,0.07421875,0.16796875,0.484375,0.7890625,resnet50_random,random_init(seed=5),imagenet_val[6400],400.0,True,,,,,,6400.0,1.1228043724070953,2.964768038794171,0.01158112515153973,4.24245823381539,0.016572102475841368,2.071783558337753,0.008092904524756847,3.4163282621981064,10.0,256.0,0.7011734779771562,254.0,4.0,6.0,13.0,56.0,0.015625,0.0234375,0.05078125,0.21875,25.0,False
layer1.0,block,9,256,1,False,,0,56.0,56.0,102400,4.589534456061902,4.238118863001384,0.016555151808599157,10.433878850208865,0.04075733925862838,2.406792990847729,0.009401535120498941,2.4961862191747217,10,256,0.6608445810040668,254,19,43,124,202,0.07421875,0.16796875,0.484375,0.7890625,resnet50_random,random_init(seed=5),imagenet_val[6400],400.0,True,,,,,,6400.0,1.1228043724070953,2.964768038794171,0.01158112515153973,4.24245823381539,0.016572102475841368,2.071783558337753,0.008092904524756847,3.4163282621981064,10.0,256.0,0.7011734779771562,254.0,4.0,6.0,13.0,56.0,0.015625,0.0234375,0.05078125,0.21875,25.0,False
layer1.1.conv1,conv,10,64,1,False,64.0,0,56.0,56.0,102400,10.794294239477946,3.3924510549453766,0.05300704773352151,6.943657391523271,0.1084946467425511,2.073133746700341,0.03239271479219283,1.9553767588760675,10,64,0.9614078661937699,64,11,20,43,60,0.171875,0.3125,0.671875,0.9375,resnet50_random,random_init(seed=5),imagenet_val[6400],1600.0,True,0.171875,0.3125,0.671875,0.9375,1.0,6400.0,2.7448652657245565,2.5592337905705342,0.0399880279776646,3.6019116992393774,0.05627987030061527,1.8303539796681998,0.028599280932315622,3.1646024206454535,10.0,64.0,0.9916204149850255,64.0,3.0,5.0,11.0,30.0,0.046875,0.078125,0.171875,0.46875,100.0,True
layer1.1.relu,act,11,64,1,False,,0,56.0,56.0,102400,4.649133302396741,3.243295606951974,0.05067649385862459,6.514315801225284,0.10178618439414507,1.9804184214125682,0.030944037834571378,4.120202264628492,10,64,0.6358272256817112,64,10,18,34,48,0.15625,0.28125,0.53125,0.75,resnet50_random,random_init(seed=5),imagenet_val[6400],1600.0,True,,,,,,6400.0,1.193399741707841,2.3372820041248192,0.0365200313144503,3.3882551117329434,0.05294148612082724,1.6618828910674643,0.02596692017292913,5.33265606276348,10.0,64.0,0.6748184416583562,64.0,3.0,5.0,10.0,27.0,0.046875,0.078125,0.15625,0.421875,100.0,True
layer1.1.conv2,conv,12,64,1,False,64.0,0,56.0,56.0,102400,11.143701431975886,3.0993530483443408,0.048427391380380325,7.141165966151988,0.11158071822112481,1.878857379868487,0.02935714656044511,1.5492088752321762,10,64,0.9836675237817869,64,13,26,50,62,0.203125,0.40625,0.78125,0.96875,resnet50_random,random_init(seed=5),imagenet_val[6400],1600.0,True,0.203125,0.40625,0.78125,0.96875,1.0,6400.0,2.782274758851247,2.0094171753996397,0.03139714336561937,2.833811309954082,0.04427830171803253,1.5028725481047365,0.023482383564136507,4.644497074999987,10.0,64.0,0.9509202338967525,64.0,3.0,4.0,9.0,22.0,0.046875,0.0625,0.140625,0.34375,100.0,True
layer1.1.relu,act,13,64,1,False,,1,56.0,56.0,102400,4.863412983892404,3.498095501127869,0.054657742205122956,7.425630323394164,0.11602547380303381,2.1040972833701246,0.0328765200526582,3.6762798956570637,10,64,0.6388216637133042,64,13,22,40,51,0.203125,0.34375,0.625,0.796875,resnet50_random,random_init(seed=5),imagenet_val[6400],1600.0,True,,,,,,6400.0,1.2195298831908992,2.0665112028326553,0.03228923754426024,2.8621386637438064,0.044720916620996976,1.5527539854616994,0.024261781022839053,4.9724833660907075,10.0,64.0,0.7420209962154521,64.0,2.0,4.0,9.0,25.0,0.03125,0.0625,0.140625,0.390625,100.0,True
layer1.1.conv3,conv,14,256,1,False,64.0,0,56.0,56.0,102400,8.833865280104492,3.681613900623969,0.01438130429931238,7.891190282653963,0.030824962041617044,2.137289331950379,0.008348786452931169,10.03519219198979,10,256,0.8598130536345348,157,13,21,39,51,0.05078125,0.08203125,0.15234375,0.19921875,resnet50_random,random_init(seed=5),imagenet_val[6400],400.0,True,0.203125,0.328125,0.609375,0.796875,0.25,6400.0,2.121357896641078,2.0688134564541216,0.008081302564273913,2.922247900468224,0.011415030861204,1.544507486730853,0.006033232370042395,8.768344116666418,10.0,256.0,0.9059545786515378,160.0,3.0,4.0,10.0,25.0,0.01171875,0.015625,0.0390625,0.09765625,25.0,False
layer1.1.relu,act,15,256,1,False,,2,56.0,56.0,102400,8.423500973868794,3.528023535353466,0.013781341934974477,9.575190404299521,0.037403087516795004,2.02598630319127,0.007914008996840898,2.3069122691807293,10,256,0.7850479011616193,255,20,42,122,204,0.078125,0.1640625,0.4765625,0.796875,resnet50_random,random_init(seed=5),imagenet_val[6400],400.0,True,,,,,,6400.0,2.1255274567502878,2.0319477833020114,0.007937296028523482,3.0922502760067583,0.0120791026406514,1.4950823400149387,0.005840165390683354,3.3017148569979193,10.0,256.0,0.7616303746106322,255.0,3.0,5.0,12.0,50.0,0.01171875,0.01953125,0.046875,0.1953125,25.0,False
layer1.1,block,16,256,1,False,,0,56.0,56.0,102400,8.42813602349485,3.5393445773349654,0.013825564755214709,9.587760231625753,0.037452188404788096,2.0328185590670182,0.00794069749635554,2.384461142587586,10,256,0.7030262323840215,256,20,42,122,204,0.078125,0.1640625,0.4765625,0.796875,resnet50_random,random_init(seed=5),imagenet_val[6400],400.0,True,,,,,,6400.0,2.1255274567502878,2.0319477833020114,0.007937296028523482,3.0922502760067583,0.0120791026406514,1.4950823400149387,0.005840165390683354,3.3017148569979193,10.0,256.0,0.7616303746106322,255.0,3.0,5.0,12.0,50.0,0.01171875,0.01953125,0.046875,0.1953125,25.0,False
layer1.2.conv1,conv,17,64,1,False,64.0,0,56.0,56.0,102400,17.305039644023555,3.2143828481956844,0.05022473200305757,7.24218076215625,0.11315907440869141,1.9142952580411186,0.029910863406892477,2.0162295885143675,10,64,0.9744613787667616,64,13,22,45,61,0.203125,0.34375,0.703125,0.953125,resnet50_random,random_init(seed=5),imagenet_val[6400],1600.0,True,0.203125,0.34375,0.703125,0.953125,1.0,6400.0,4.368047775248848,1.9419555613219068,0.030343055645654794,2.905739342749949,0.04540217723046795,1.4517667117682935,0.022683854871379586,3.142585209606734,10.0,64.0,0.9901326170400016,64.0,3.0,4.0,11.0,31.0,0.046875,0.0625,0.171875,0.484375,100.0,True
