layer,kind,depth_index,C,groups,is_depthwise,r_max,call_index,H,W,n_samples,total_variance,participation_ratio,participation_ratio_norm,effective_rank,effective_rank_norm,stable_rank,stable_rank_norm,powerlaw_alpha,powerlaw_fit_lo,powerlaw_fit_hi,powerlaw_r2,nonzero_eigs,k_star_0.9,k_star_0.95,k_star_0.99,k_star_0.999,k_star_ratio_0.9,k_star_ratio_0.95,k_star_ratio_0.99,k_star_ratio_0.999,model,weights,source,n_over_C,n_over_C_ok,k_star_rmax_0.9,k_star_rmax_0.95,k_star_rmax_0.99,k_star_rmax_0.999,r_max_over_C,pooled_n_samples,pooled_total_variance,pooled_participation_ratio,pooled_participation_ratio_norm,pooled_effective_rank,pooled_effective_rank_norm,pooled_stable_rank,pooled_stable_rank_norm,pooled_powerlaw_alpha,pooled_powerlaw_fit_lo,pooled_powerlaw_fit_hi,pooled_powerlaw_r2,pooled_nonzero_eigs,pooled_k_star_0.9,pooled_k_star_0.95,pooled_k_star_0.99,pooled_k_star_0.999,pooled_k_star_ratio_0.9,pooled_k_star_ratio_0.95,pooled_k_star_ratio_0.99,pooled_k_star_ratio_0.999,pooled_n_over_C,pooled_n_over_C_ok
conv_stem,conv,0,16,1,False,16.0,0,112.0,112.0,102400,10.688147759554989,1.3391863991983928,0.08369914994989955,1.7911061835544624,0.1119441364721539,1.1635433739253032,0.07272146087033145,,10,16,,16,2,3,5,10,0.125,0.1875,0.3125,0.625,timm:mobilenetv3_large_100.ra_in1k_random,random_init(seed=1),imagenet_val[6400],6400.0,True,0.125,0.1875,0.3125,0.625,1.0,6400.0,2.808980313429512,1.3652764454989648,0.0853297778436853,1.6371558049707977,0.10232223781067486,1.1834172433913943,0.07396357771196214,,10.0,16.0,,16.0,2.0,2.0,3.0,3.0,0.125,0.125,0.1875,0.1875,400.0,True
bn1.act,act,1,16,1,False,,0,112.0,112.0,102400,3.1172395478305917,1.7334809499551163,0.10834255937219477,2.58539249057244,0.1615870306607775,1.3407363560469374,0.08379602225293359,,10,16,,16,3,4,8,13,0.1875,0.25,0.5,0.8125,timm:mobilenetv3_large_100.ra_in1k_random,random_init(seed=1),imagenet_val[6400],6400.0,True,,,,,,6400.0,0.8203740368811441,1.7518560319789616,0.1094910019986851,2.320643192919993,0.14504019955749956,1.3603359190976332,0.08502099494360207,,10.0,16.0,,16.0,3.0,3.0,4.0,7.0,0.1875,0.1875,0.25,0.4375,400.0,True
blocks.0.0.conv_dw,conv,2,16,16,True,16.0,0,112.0,112.0,102400,4.827275779224223,2.5296128332841588,0.15810080208025992,4.109012908268501,0.2568133067667813,1.668360365662858,0.10427252285392863,,10,16,,16,5,6,11,15,0.3125,0.375,0.6875,0.9375,timm:mobilenetv3_large_100.ra_in1k_random,random_init(seed=1),imagenet_val[6400],6400.0,True,0.3125,0.375,0.6875,0.9375,1.0,6400.0,1.2126177831646283,1.9611157969989639,0.12256973731243524,2.477225775273051,0.15482661095456568,1.4927131159951141,0.09329456974969463,,10.0,16.0,,16.0,2.0,3.0,4.0,7.0,0.125,0.1875,0.25,0.4375,400.0,True
blocks.0.0.bn1.act,act,3,16,1,False,,0,112.0,112.0,102400,1.8585713486339477,2.6562356719049034,0.16601472949405646,4.20369781469013,0.2627311134181331,1.7431767560802591,0.1089485472550162,,10,16,,16,5,7,12,15,0.3125,0.4375,0.75,0.9375,timm:mobilenetv3_large_100.ra_in1k_random,random_init(seed=1),imagenet_val[6400],6400.0,True,,,,,,6400.0,0.4620644687801727,2.1979478577016858,0.13737174110635536,2.9485232474343817,0.18428270296464885,1.5826820794861918,0.09891762996788699,,10.0,16.0,,16.0,3.0,4.0,6.0,11.0,0.1875,0.25,0.375,0.6875,400.0,True
blocks.0.0.conv_pw,conv,4,16,1,False,16.0,0,112.0,112.0,102400,2.8912458153838694,2.64981147629369,0.16561321726835562,3.8796732161852256,0.2424795760115766,1.7723521079186084,0.11077200674491303,,10,16,,16,4,5,9,12,0.25,0.3125,0.5625,0.75,timm:mobilenetv3_large_100.ra_in1k_random,random_init(seed=1),imagenet_val[6400],6400.0,True,0.25,0.3125,0.5625,0.75,1.0,6400.0,0.7195208532651947,2.209881471428113,0.13811759196425707,2.8315510114455305,0.17697193821534565,1.6295410321529593,0.10184631450955996,,10.0,16.0,,16.0,3.0,3.0,5.0,8.0,0.1875,0.1875,0.3125,0.5,400.0,True
blocks.0.0,block,5,16,1,False,,0,112.0,112.0,102400,4.758541254971171,3.3481016042734337,0.2092563502670896,4.826593229924351,0.3016620768702719,2.2169404498349463,0.13855877811468414,,10,16,,16,5,7,12,15,0.3125,0.4375,0.75,0.9375,timm:mobilenetv3_large_100.ra_in1k_random,random_init(seed=1),imagenet_val[6400],6400.0,True,,,,,,6400.0,1.1958656709485656,2.7457136628893326,0.1716071039305833,3.2815651909740478,0.20509782443587798,2.11648782432375,0.13228048902023437,,10.0,16.0,,16.0,3.0,3.0,6.0,10.0,0.1875,0.1875,0.375,0.625,400.0,True
blocks.1.0.conv_pw,conv,6,64,1,False,16.0,0,112.0,112.0,102400,8.926307950372415,3.2505862286083627,0.05079040982200567,4.816894107588253,0.07526397043106646,2.0597425116704877,0.03218347674485137,15.513883116839098,10,64,0.8134196981107529,38,5,7,11,15,0.078125,0.109375,0.171875,0.234375,timm:mobilenetv3_large_100.ra_in1k_random,random_init(seed=1),imagenet_val[6400],1600.0,True,0.3125,0.4375,0.6875,0.9375,0.25,6400.0,2.2090424395128285,2.623783278298843,0.04099661372341942,3.245419006498765,0.050709671976543205,1.9269302528191143,0.03010828520029866,13.085068441222846,10.0,64.0,0.821161585512677,40.0,3.0,3.0,6.0,10.0,0.046875,0.046875,0.09375,0.15625,100.0,True
blocks.1.0.bn1.act,act,7,64,1,False,,0,112.0,112.0,102400,3.5684964868859312,3.303786779316919,0.05162166842682686,5.705733207815191,0.08915208137211236,2.0342788193427346,0.03178560655223023,2.5991764687367205,10,64,0.9719372309834421,64,6,10,27,52,0.09375,0.15625,0.421875,0.8125,timm:mobilenetv3_large_100.ra_in1k_random,random_init(seed=1),imagenet_val[6400],1600.0,True,,,,,,6400.0,0.8838989060301866,2.5337925478223706,0.03959050855972454,3.335359944228916,0.05211499912857681,1.8162825367541233,0.028379414636783177,3.947679970656092,10.0,64.0,0.9603500988887097,64.0,3.0,4.0,8.0,20.0,0.046875,0.0625,0.125,0.3125,100.0,True
blocks.1.0.conv_dw,conv,8,64,64,True,64.0,0,56.0,56.0,102400,3.622177959507722,7.94819704755393,0.12419057886803016,14.407600772227527,0.2251187620660551,4.46531736714361,0.06977058386161891,2.525446870092018,10,64,0.9069694144661521,64,17,25,45,59,0.265625,0.390625,0.703125,0.921875,timm:mobilenetv3_large_100.ra_in1k_random,random_init(seed=1),imagenet_val[6400],1600.0,True,0.265625,0.390625,0.703125,0.921875,1.0,6400.0,0.68472982123819,3.312350729580903,0.05175548014970161,4.080534024061632,0.063758344125963,2.4298231403939123,0.03796598656865488,3.8550262202844197,10.0,64.0,0.967070748102719,64.0,3.0,4.0,8.0,23.0,0.046875,0.0625,0.125,0.359375,100.0,True
blocks.1.0.bn2.act,act,9,64,1,False,,0,56.0,56.0,102400,1.7934149320878994,5.408041523815721,0.08450064880962065,10.160516700128413,0.15875807343950646,2.8729126549281396,0.04488926023325218,3.710580409641017,10,64,0.8442340485233654,64,12,20,35,49,0.1875,0.3125,0.546875,0.765625,timm:mobilenetv3_large_100.ra_in1k_random,random_init(seed=1),imagenet_val[6400],1600.0,True,,,,,,6400.0,0.3909245860151894,2.5418100486681925,0.03971578201044051,3.4230702120881804,0.05348547206387782,1.8150342621064313,0.02835991034541299,5.163198438990081,10.0,64.0,0.8892241950343833,64.0,3.0,4.0,8.0,21.0,0.046875,0.0625,0.125,0.328125,100.0,True
