layer,kind,depth_index,C,groups,is_depthwise,r_max,call_index,H,W,n_samples,total_variance,participation_ratio,participation_ratio_norm,effective_rank,effective_rank_norm,stable_rank,stable_rank_norm,powerlaw_alpha,powerlaw_fit_lo,powerlaw_fit_hi,powerlaw_r2,nonzero_eigs,k_star_0.9,k_star_0.95,k_star_0.99,k_star_0.999,k_star_ratio_0.9,k_star_ratio_0.95,k_star_ratio_0.99,k_star_ratio_0.999,n_over_C,model
conv1,conv,0,64,1,False,64.0,0,112.0,112.0,1024,2083.21713318643,1.4174262252302319,0.022147284769222373,2.1908039482236963,0.034231311690995254,1.194756218949889,0.018668065921092016,7.191767778366823,10,64,0.3446155694608726,61,3,4,11,25,0.046875,0.0625,0.171875,0.390625,1,timm:resnet34.a1_in1k
conv1,conv,0,64,1,False,64.0,0,112.0,112.0,1024,2083.21713318643,1.4174262252302319,0.022147284769222373,2.1908039482236963,0.034231311690995254,1.194756218949889,0.018668065921092016,7.191767778366823,10,64,0.3446155694608726,61,3,4,11,25,0.046875,0.0625,0.171875,0.390625,2,timm:resnet34.a1_in1k
conv1,conv,0,64,1,False,64.0,0,112.0,112.0,1024,2083.21713318643,1.4174262252302319,0.022147284769222373,2.1908039482236963,0.034231311690995254,1.194756218949889,0.018668065921092016,7.191767778366823,10,64,0.3446155694608726,61,3,4,11,25,0.046875,0.0625,0.171875,0.390625,5,timm:resnet34.a1_in1k
conv1,conv,0,64,1,False,64.0,0,112.0,112.0,1024,2083.21713318643,1.4174262252302319,0.022147284769222373,2.1908039482236963,0.034231311690995254,1.194756218949889,0.018668065921092016,7.191767778366823,10,64,0.3446155694608726,61,3,4,11,25,0.046875,0.0625,0.171875,0.390625,10,timm:resnet34.a1_in1k
conv1,conv,0,64,1,False,64.0,0,112.0,112.0,2048,2259.8054456833697,1.4220878376403245,0.02222012246313007,2.197687792827251,0.0343388717629258,1.1968579824706527,0.018700905976103948,7.116094167080343,10,64,0.35805199994655634,61,3,4,11,25,0.046875,0.0625,0.171875,0.390625,25,timm:resnet34.a1_in1k
conv1,conv,0,64,1,False,64.0,0,112.0,112.0,4096,2206.176675640965,1.4270186338181066,0.022297166153407915,2.2217350912532097,0.0347146108008314,1.1988838072509769,0.018732559488296514,8.68572262014353,10,64,0.3172660782844958,61,3,5,12,25,0.046875,0.078125,0.1875,0.390625,50,timm:resnet34.a1_in1k
conv1,conv,0,64,1,False,64.0,0,112.0,112.0,7168,2200.0464964454977,1.4560828579655762,0.02275129465571213,2.299511270977319,0.03592986360902061,1.2115403595800938,0.018930318118438965,5.425243152020074,10,64,0.7564022016013825,61,3,5,12,26,0.046875,0.078125,0.1875,0.40625,100,timm:resnet34.a1_in1k
conv1,conv,0,64,1,False,64.0,0,112.0,112.0,16384,2256.2697838408276,1.4622397277348758,0.022847495745857434,2.3117103691935545,0.03612047451864929,1.2143530411936638,0.018974266268650997,5.434655023989802,10,64,0.7571575309586625,61,3,5,12,26,0.046875,0.078125,0.1875,0.40625,250,timm:resnet34.a1_in1k
act1,act,1,64,1,False,,0,112.0,112.0,1024,86.92604944316761,8.76195853676969,0.1369056021370264,16.637329114373095,0.2599582674120796,3.6585866235778366,0.0571654159934037,7.669677189183253,10,64,0.2076727587070456,60,18,27,44,55,0.28125,0.421875,0.6875,0.859375,1,timm:resnet34.a1_in1k
act1,act,1,64,1,False,,0,112.0,112.0,1024,86.92604944316761,8.76195853676969,0.1369056021370264,16.637329114373095,0.2599582674120796,3.6585866235778366,0.0571654159934037,7.669677189183253,10,64,0.2076727587070456,60,18,27,44,55,0.28125,0.421875,0.6875,0.859375,2,timm:resnet34.a1_in1k
