layer,kind,depth_index,C,groups,is_depthwise,call_index,H,W,n_samples,total_variance,participation_ratio,participation_ratio_norm,effective_rank,effective_rank_norm,stable_rank,stable_rank_norm,powerlaw_alpha,powerlaw_fit_lo,powerlaw_fit_hi,powerlaw_r2,nonzero_eigs,k_star_0.9,k_star_0.95,k_star_0.99,k_star_0.999,k_star_ratio_0.9,k_star_ratio_0.95,k_star_ratio_0.99,k_star_ratio_0.999,model,weights,source,n_over_C,n_over_C_ok,pooled_n_samples,pooled_total_variance,pooled_participation_ratio,pooled_participation_ratio_norm,pooled_effective_rank,pooled_effective_rank_norm,pooled_stable_rank,pooled_stable_rank_norm,pooled_powerlaw_alpha,pooled_powerlaw_fit_lo,pooled_powerlaw_fit_hi,pooled_powerlaw_r2,pooled_nonzero_eigs,pooled_k_star_0.9,pooled_k_star_0.95,pooled_k_star_0.99,pooled_k_star_0.999,pooled_k_star_ratio_0.9,pooled_k_star_ratio_0.95,pooled_k_star_ratio_0.99,pooled_k_star_ratio_0.999,pooled_n_over_C,pooled_n_over_C_ok
features.5.6.block.4,act,28,14,1,False,0,14,1536,800000,0.6141956156869797,6.883251950803106,0.4916608536287933,9.645312722075364,0.6889509087196688,3.277046036952319,0.23407471692516563,,10,14,,14,10,12,14,14,0.7142857142857143,0.8571428571428571,1.0,1.0,convnext_tiny,ConvNeXt_Tiny_Weights.IMAGENET1K_V1,imagenet_val[50000],57142.857142857145,True,50000,0.0002596613967236974,7.676403253994404,0.5483145181424575,10.541186746273253,0.7529419104480894,3.4985157465497334,0.24989398189640952,,10,14,,14,11,13,14,14,0.7857142857142857,0.9285714285714286,1.0,1.0,3571.4285714285716,True
features.5.7.block.0,conv,29,384,384,True,0,14,14,800000,4.842729268866255,67.39663408655296,0.17551206793373167,182.0929307322244,0.47420034044850107,15.445481456252232,0.040222607958990186,0.9210715997012288,10,384,0.8839840521011093,384,242,294,356,379,0.6302083333333334,0.765625,0.9270833333333334,0.9869791666666666,convnext_tiny,ConvNeXt_Tiny_Weights.IMAGENET1K_V1,imagenet_val[50000],2083.3333333333335,True,50000,1.7416223745214026,24.310178092947996,0.0633077554503854,75.79381088529793,0.19737971584713002,7.276885777496994,0.01895022337889842,2.179528592659727,10,384,0.7293119117447042,384,127,175,252,321,0.3307291666666667,0.4557291666666667,0.65625,0.8359375,130.20833333333334,True
features.5.7.block.4,act,30,14,1,False,0,14,1536,800000,0.4297550614624855,5.473186713267006,0.3909419080905004,8.179834825094206,0.5842739160781576,2.765651370144682,0.19754652643890586,,10,14,,14,9,11,14,14,0.6428571428571429,0.7857142857142857,1.0,1.0,convnext_tiny,ConvNeXt_Tiny_Weights.IMAGENET1K_V1,imagenet_val[50000],57142.857142857145,True,50000,0.0002035039928913553,4.178954864163947,0.2984967760117105,7.012431402427676,0.5008879573162626,2.249910226460437,0.16070787331860265,,10,14,,14,9,11,14,14,0.6428571428571429,0.7857142857142857,1.0,1.0,3571.4285714285716,True
features.5.8.block.0,conv,31,384,384,True,0,14,14,800000,4.091761317462572,66.14070192525371,0.17224141126368153,161.38829382064034,0.4202820151579176,14.610224319316492,0.0380474591648867,1.0116357097566462,10,384,0.9310966688474991,384,230,287,353,379,0.5989583333333334,0.7473958333333334,0.9192708333333334,0.9869791666666666,convnext_tiny,ConvNeXt_Tiny_Weights.IMAGENET1K_V1,imagenet_val[50000],2083.3333333333335,True,50000,1.2032062003928883,22.29052617009639,0.05804824523462601,46.90777146516652,0.12215565485720448,8.490996139461357,0.022111969113180616,2.3455727426187374,10,384,0.9307046443430492,384,54,88,202,319,0.140625,0.22916666666666666,0.5260416666666666,0.8307291666666666,130.20833333333334,True
features.5.8.block.4,act,32,14,1,False,0,14,1536,800000,0.5794624618766046,9.749051509763264,0.6963608221259474,11.52275142548968,0.8230536732492629,5.133530533627542,0.36668075240196724,,10,14,,14,11,13,14,14,0.7857142857142857,0.9285714285714286,1.0,1.0,convnext_tiny,ConvNeXt_Tiny_Weights.IMAGENET1K_V1,imagenet_val[50000],57142.857142857145,True,50000,0.0011363991046331122,5.020328614731192,0.358594901052228,7.625237415460497,0.5446598153900355,2.694543782826707,0.1924674130590505,,10,14,,14,9,12,14,14,0.6428571428571429,0.8571428571428571,1.0,1.0,3571.4285714285716,True
features.6.1,conv,33,768,1,False,0,7,7,800000,12.266702486652115,208.55369644627407,0.2715542922477527,279.34988452663566,0.3637368288107235,34.41721789875787,0.04481408580567431,2.716356648569508,10,768,0.7778259451452518,768,241,277,347,585,0.3138020833333333,0.3606770833333333,0.4518229166666667,0.76171875,convnext_tiny,ConvNeXt_Tiny_Weights.IMAGENET1K_V1,imagenet_val[50000],1041.6666666666667,True,50000,1.8508069699935468,147.3777946645654,0.19189817013615287,216.57657295886352,0.2820007460401869,41.11377452082321,0.05353356057398856,3.717776829579027,10,768,0.7794357729762227,768,209,250,306,364,0.2721354166666667,0.3255208333333333,0.3984375,0.4739583333333333,65.10416666666667,True
features.7.0.block.0,conv,34,768,768,True,0,7,7,800000,2.5124107447627724,186.92762614987663,0.24339534654931852,344.91869656047425,0.44911288614645084,37.04199353120395,0.04823176241042181,1.3091802486179127,10,768,0.8768376171109191,768,381,496,658,746,0.49609375,0.6458333333333334,0.8567708333333334,0.9713541666666666,convnext_tiny,ConvNeXt_Tiny_Weights.IMAGENET1K_V1,imagenet_val[50000],1041.6666666666667,True,50000,1.0724453081892142,96.81094305163118,0.12605591543181144,163.07707269684724,0.21233993840735318,28.541627466566453,0.03716357743042507,2.8642956627855303,10,768,0.8776291010502857,768,164,210,300,543,0.21354166666666666,0.2734375,0.390625,0.70703125,65.10416666666667,True
features.7.0.block.4,act,35,7,1,False,0,7,3072,800000,0.2936510858200583,4.437753347944535,0.6339647639920765,5.486044811095872,0.7837206872994102,2.5905345161284274,0.3700763594469182,,10,7,,7,6,6,7,7,0.8571428571428571,0.8571428571428571,1.0,1.0,convnext_tiny,ConvNeXt_Tiny_Weights.IMAGENET1K_V1,imagenet_val[50000],114285.71428571429,True,50000,0.00010602745870245226,5.409942984130935,0.7728489977329908,6.008610250174847,0.858372892882121,4.178666136435114,0.5969523052050162,,10,7,,7,6,7,7,7,0.8571428571428571,1.0,1.0,1.0,7142.857142857143,True
features.7.1.block.0,conv,36,768,768,True,0,7,7,800000,8.34824145705162,133.9237902340629,0.17437993520060271,276.9220267991627,0.3605755557280765,26.572030520871447,0.03459899807405136,1.270151828898962,10,768,0.9586125188100999,768,365,494,676,754,0.4752604166666667,0.6432291666666666,0.8802083333333334,0.9817708333333334,convnext_tiny,ConvNeXt_Tiny_Weights.IMAGENET1K_V1,imagenet_val[50000],1041.6666666666667,True,50000,4.093286167973029,86.12544912873369,0.11214251188637199,167.51166648762924,0.2181141490724339,27.161606470185955,0.03536667509138796,2.14793627459512,10,768,0.8681094326680907,768,203,279,462,671,0.2643229166666667,0.36328125,0.6015625,0.8736979166666666,65.10416666666667,True
features.7.1.block.4,act,37,7,1,False,0,7,3072,800000,0.15300604660937692,3.6799515219275123,0.5257073602753589,4.807094993169362,0.6867278561670517,2.2595742073779905,0.3227963153397129,,10,7,,7,5,6,7,7,0.7142857142857143,0.8571428571428571,1.0,1.0,convnext_tiny,ConvNeXt_Tiny_Weights.IMAGENET1K_V1,imagenet_val[50000],114285.71428571429,True,50000,0.00020937021111196174,2.421190471605441,0.34588435308649157,3.5370931794578095,0.5052990256368299,1.634756683794611,0.23353666911351587,,10,7,,7,4,5,7,7,0.5714285714285714,0.7142857142857143,1.0,1.0,7142.857142857143,True
features.7.2.block.0,conv,38,768,768,True,0,7,7,800000,12.83500967312531,88.57411304455992,0.11533087636010407,210.92676820051656,0.27464422942775596,15.332361862206081,0.019964012841414167,1.4756159162951459,10,768,0.9695157998744682,768,274,405,642,749,0.3567708333333333,0.52734375,0.8359375,0.9752604166666666,convnext_tiny,ConvNeXt_Tiny_Weights.IMAGENET1K_V1,imagenet_val[50000],1041.6666666666667,True,50000,7.901030022121346,67.51393052568922,0.08790876370532451,156.93727135558754,0.20434540541092128,12.067293896566833,0.01571262226115473,2.315186910297897,10,768,0.8619267059287068,768,189,264,430,642,0.24609375,0.34375,0.5598958333333334,0.8359375,65.10416666666667,True
features.7.2.block.4,act,39,7,1,False,0,7,3072,800000,0.17773482131037643,3.62538552443984,0.51791221777712,4.842351577590638,0.6917645110843769,2.165296851066848,0.30932812158097833,,10,7,,7,5,6,7,7,0.7142857142857143,0.8571428571428571,1.0,1.0,convnext_tiny,ConvNeXt_Tiny_Weights.IMAGENET1K_V1,imagenet_val[50000],114285.71428571429,True,50000,0.00025953665454946616,3.6748783127833278,0.524982616111904,4.761856758485423,0.6802652512122033,2.2565087410630666,0.3223583915804381,,10,7,,7,5,6,7,7,0.7142857142857143,0.8571428571428571,1.0,1.0,7142.857142857143,True
